"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"143645","159961","132","71250.00","12","13965.55","8","660.00","1","39.71","153","85915.26",".00","13965.55","39.71","27226.70","41231.96",".00",".00",".00",".00",".00","","{CCEC8E86-04FE-156D-70B1-0F16DB59F928}"
"144891","161292","0",".00","0",".00","1",".01","0",".00","1",".01",".00",".00",".00","50.00","50.00",".00",".00",".00",".00",".00","","{784E46A1-C5F9-15C6-127D-76D54D7F4429}"
"144894","161295","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{784E46A1-C5F9-15C6-127D-76D54D7F4429}"
"144910","161319","16","16950.00","0",".00","74","3249.00","0",".00","90","20199.00",".00",".00",".00","4048.16","4048.16",".00",".00",".00",".00",".00","","{EC1AE8AE-73B3-17C3-AABB-1FB1B90C6923}"
"144931","161342","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2D1DC8BE-1CF2-5D52-3E3F-6868E7285EA1}"
"144946","161366","3","575.00","3","230.26","11","460.00","0",".00","17","1265.26",".00","230.26",".00","424.43","654.69",".00",".00",".00",".00",".00","","{C021189E-0852-A981-F047-79872D9E2393}"
"144950","161371","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{C9CFFEEB-93E1-2AB3-D69A-7DC32A0E56D5}"
"144962","161384","1","1000.00","0",".00","12","599.00","0",".00","13","1599.00",".01",".00",".00","393.79","393.79",".00",".00",".00",".00",".00","","{6A92B379-16F5-8AAE-C5D5-DD52EC0A25A9}"
"144964","161386","7","1401.00","0",".00","28","1512.77","0",".00","35","2913.77",".14",".00",".00","2359.99","2359.99",".00",".00",".00",".00",".00","","{F384B36A-6D43-A5C4-FE74-4F18C14689A8}"
"144965","161387","2","58.30","0",".00","8","493.00","0",".00","10","551.30",".03",".00",".00","1944.43","1944.43",".00",".00",".00",".00",".00","","{E2626677-77A0-46B4-363E-A53227CCB063}"
