"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"154213","166844","4294.90","1650.00",".00","368.50","2018.50","6313.40","1721.09","627.67",".00","2348.76","3964.64","70.00",".00","4629.17","2018.50","6647.67","6647.67","334.27","2348.76","2683.03","3964.64","","{B2922A43-0A95-6F1C-A461-88D190C302E9}"
"157921","170621",".00","3297.14",".00",".00","3297.14","3297.14","137.14",".00",".00","137.14","3160.00",".00",".00",".00","3297.14","3297.14","3297.14",".00","137.14","137.14","3160.00","","{A54E069D-E5AE-0E63-8196-A62F5B34758B}"
"163493","176449","400.00","1869.02",".00","730.55","2599.57","2999.57","2368.65",".00",".00","2368.65","630.92","730.55",".00","400.00","2599.57","2999.57","2999.57",".00","2368.65","2368.65","630.92","","{EB5CCB5A-9A82-1F03-52E1-17DE19CD4A82}"
"175639","189692","54107.17","11512.50",".00","1504.06","13016.56","67123.73","6116.72",".00",".00","6116.72","61007.01","16186.04",".00","75568.76","13016.56","88585.32","88585.32","21461.59","6116.72","27578.31","61007.01","","{FBADC760-E280-323C-9392-CCA67E90F697}"
"177105","193143","383.76","240.00",".00",".00","240.00","623.76","623.76",".00",".00","623.76",".00",".00",".00","15377.79","240.00","15617.79","15617.79","14994.03","623.76","15617.79",".00","","{F9AE0710-FB24-992B-7D6D-75251818B90E}"
"177673","193723","233.27","314.47",".00",".00","314.47","547.74","501.34",".00",".00","501.34","46.40",".00",".00","4908.48","314.47","5222.95","5222.95","4675.21","501.34","5176.55","46.40","","{B74C01F7-7334-181F-675D-E27B1D6BA328}"
"177885","193937","421.66",".00",".00",".00",".00","421.66",".00",".00",".00",".00","421.66",".00",".00","3140.00",".00","3140.00","3140.00","2718.34",".00","2718.34","421.66","","{7EE3C505-F4FF-121C-0F85-684F4487D528}"
"177888","193940","35161.92","20932.00",".00",".00","20932.00","56093.92","23006.60",".00",".00","23006.60","33087.32",".00",".00","244129.80","20932.00","265061.80","265061.80","208967.88","23006.60","231974.48","33087.32","","{1892A1AB-1022-A916-2A24-6F6F9FE1B030}"
"177890","193943",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B13D08F3-3A8E-0ED8-D7EE-BDE7D0C93560}"
"177891","193942","408783.64","129046.26",".00",".00","129046.26","537829.90","483785.45",".00",".00","483785.45","54044.45",".00","95862.62","496969.50","129046.26","626015.76","721878.38","184048.48","483785.45","667833.93","54044.45","","{76464169-FE64-834B-4E0D-88B366B95B71}"
"177892","193944","33087.32","3150.00",".00",".00","3150.00","36237.32","6349.90",".00",".00","6349.90","29887.42",".00",".00","265061.80","3150.00","268211.80","268211.80","231974.48","6349.90","238324.38","29887.42","","{B7F00538-EFF9-979F-D368-3DD8CD422DC5}"
"177893","193945","1038.35",".00",".00",".00",".00","1038.35","119.50",".00",".00","119.50","918.85","4000.00",".00","5067.77",".00","5067.77","5067.77","4029.42","119.50","4148.92","918.85","","{5AC23348-C546-0A08-440B-A471FA23EC8E}"
"177894","193946","79.40",".00",".00",".00",".00","79.40",".00",".00",".00",".00","79.40","16000.00","79.40",".00",".00",".00","79.40",".00",".00",".00","79.40","","{2C3762F5-95EE-CDD5-00A2-08168F8D6BEB}"
"177898","193950","288.54","66.00",".00",".00","66.00","354.54",".00","25.00",".00","25.00","329.54",".00","388.54","12.12","66.00","78.12","466.66","112.12","25.00","137.12","329.54","","{F8FC4BAF-06D8-54FD-A849-44680738BE2F}"
"177899","193951","288.54","66.00",".00",".00","66.00","354.54",".00","25.00",".00","25.00","329.54",".00","388.54","12.12","66.00","78.12","466.66","112.12","25.00","137.12","329.54","","{F8FC4BAF-06D8-54FD-A849-44680738BE2F}"
"177906","193958","3930.61","150.00",".00",".00","150.00","4080.61","3788.24",".00",".00","3788.24","292.37",".00",".00","20409.12","150.00","20559.12","20559.12","16478.51","3788.24","20266.75","292.37","","{A58C0772-F4C3-A489-FE75-EA9FD87A6ED1}"
"177907","193959","375.90","343.29",".00",".00","343.29","719.19","680.27",".00",".00","680.27","38.92",".00","500.00","17664.05","343.29","18007.34","18507.34","17788.15","680.27","18468.42","38.92","","{7E4AEE24-5DB1-C99D-B602-52CC9CA511B0}"
"177908","193960","14342.65","175.00",".00",".00","175.00","14517.65","5242.80",".00",".00","5242.80","9274.85",".00",".00","46392.19","175.00","46567.19","46567.19","32049.54","5242.80","37292.34","9274.85","","{05D41C18-B7A1-EF03-B980-3CB13DCF4CF5}"
"177909","193961","3404.93",".00",".00",".00",".00","3404.93",".00",".00",".00",".00","3404.93",".00",".00","7796.91",".00","7796.91","7796.91","4391.98",".00","4391.98","3404.93","","{A93A87E0-92C0-EC1A-D323-127B9B35AF7C}"
"177913","193966","1512.43","100.00",".00",".00","100.00","1612.43","1612.43",".00",".00","1612.43",".00",".00",".00","12722.73","100.00","12822.73","12822.73","11210.30","1612.43","12822.73",".00","","{B11B287E-6145-0113-C5A4-548B84A49B6D}"
"177914","193967","1512.43","100.00",".00",".00","100.00","1612.43","1612.43",".00",".00","1612.43",".00",".00",".00","12722.73","100.00","12822.73","12822.73","11210.30","1612.43","12822.73",".00","","{B11B287E-6145-0113-C5A4-548B84A49B6D}"
"177916","193969","1944.62","830.00",".00",".00","830.00","2774.62","2182.01",".00",".00","2182.01","592.61",".00",".00","11807.79","830.00","12637.79","12637.79","9863.17","2182.01","12045.18","592.61","","{838F6729-5894-4217-8DD2-47E98DB1FEB0}"
"177921","193974","2293.67",".00",".00",".00",".00","2293.67","1183.04",".00",".00","1183.04","1110.63",".00","464.81","6940.00",".00","6940.00","7404.81","5111.14","1183.04","6294.18","1110.63","","{9BEDF268-4252-B078-FB56-1C9357627B50}"
"177926","193979","1950.32","13608.75",".00",".00","13608.75","15559.07","769.07","14790.00",".00","15559.07",".00",".00",".00","47489.72","13608.75","61098.47","61098.47","45539.40","15559.07","61098.47",".00","","{550AB0B1-CAC2-3D14-13D5-1911CF92971A}"
"177927","193980","10636.85","2461.22",".00",".00","2461.22","13098.07","9414.34",".00",".00","9414.34","3683.73",".00",".00","82545.83","2461.22","85007.05","85007.05","71908.98","9414.34","81323.32","3683.73","","{66F99A0D-7DD3-80FB-F1E2-8FBCC9486F5E}"
"177930","193983","59086.33","38052.36",".00",".00","38052.36","97138.69","70558.56",".00",".00","70558.56","26580.13","7320.00",".00","110385.97","38052.36","148438.33","148438.33","51299.64","70558.56","121858.20","26580.13","","{954E2F8C-D64D-1241-6CEF-9A53DB1E6B77}"
"177931","193984","35213.79","9816.01",".00",".00","9816.01","45029.80","28421.63",".00",".00","28421.63","16608.17",".00",".00","119202.65","9816.01","129018.66","129018.66","83988.86","28421.63","112410.49","16608.17","","{2B3AF8C1-DFC1-0294-7E72-B24E8799C7C0}"
"177935","193988","428.40","100.00",".00",".00","100.00","528.40","528.40",".00",".00","528.40",".00",".00",".00","4691.40","100.00","4791.40","4791.40","4263.00","528.40","4791.40",".00","","{E72108BB-ABFA-88F1-2A69-784D2D8908FE}"
"177940","193993","428.40","100.00",".00",".00","100.00","528.40","528.40",".00",".00","528.40",".00",".00",".00","4691.40","100.00","4791.40","4791.40","4263.00","528.40","4791.40",".00","","{E72108BB-ABFA-88F1-2A69-784D2D8908FE}"
"177942","193995","4280.29",".00",".00",".00",".00","4280.29",".00",".00",".00",".00","4280.29","1500.00",".00","18995.36",".00","18995.36","18995.36","14715.07",".00","14715.07","4280.29","","{038A6CFC-2F29-D6EB-4E16-5DFF3433CEC9}"
"177943","193996","1398.56","27917.17",".00",".00","27917.17","29315.73","20042.32",".00",".00","20042.32","9273.41",".00",".00","19953.23","27917.17","47870.40","47870.40","18554.67","20042.32","38596.99","9273.41","","{3964296B-3A5A-65B2-720A-E4C95820DCB5}"
"177946","193999","970.47","351.00",".00",".00","351.00","1321.47","460.60","500.00",".00","960.60","360.87","2000.00",".00","8922.00","351.00","9273.00","9273.00","7951.53","960.60","8912.13","360.87","","{EDF76631-6282-5994-DB76-AEEAE7C68D70}"
"177947","194000","970.47","351.00",".00",".00","351.00","1321.47","460.60","500.00",".00","960.60","360.87","2000.00",".00","8922.00","351.00","9273.00","9273.00","7951.53","960.60","8912.13","360.87","","{EDF76631-6282-5994-DB76-AEEAE7C68D70}"
"177948","194001","9273.41","14625.93",".00",".00","14625.93","23899.34","11169.50",".00",".00","11169.50","12729.84",".00",".00","47870.40","14625.93","62496.33","62496.33","38596.99","11169.50","49766.49","12729.84","","{73EE6739-D587-68A4-EB3B-CABB6073EF4E}"
"177949","194002","970.47","351.00",".00",".00","351.00","1321.47","460.60","500.00",".00","960.60","360.87","2000.00",".00","8922.00","351.00","9273.00","9273.00","7951.53","960.60","8912.13","360.87","","{EDF76631-6282-5994-DB76-AEEAE7C68D70}"
"177952","194006","9729.84","11324.56",".00",".00","11324.56","21054.40","16540.09",".00",".00","16540.09","4514.31",".00",".00","59496.33","11324.56","70820.89","70820.89","49766.49","16540.09","66306.58","4514.31","","{DA1D7847-9BD6-C55D-86D7-C40C8391CBB0}"
"177953","194005","22628.24","484.47",".00",".00","484.47","23112.71","4693.84",".00",".00","4693.84","18418.87","16080.07",".00","94006.89","484.47","94491.36","94491.36","71378.65","4693.84","76072.49","18418.87","","{F49AC47B-AEBA-CE49-EEF0-838D6EC12339}"
"177954","194007","385.07","945.50",".00",".00","945.50","1330.57","1330.57",".00",".00","1330.57",".00",".00",".00","1829.51","945.50","2775.01","2775.01","1444.44","1330.57","2775.01",".00","","{DF5542D7-20A6-62D2-C3F2-19D51C05A5E0}"
"177955","194008","43379.23","8815.47","100.00",".00","8915.47","52294.70","4054.63",".00",".00","4054.63","48240.07",".00","13080.13","125152.77","8915.47","134068.24","147148.37","91465.78","4054.63","95520.41","51627.96","","{2BA87648-86C9-8772-7FE8-B5E85A0FF080}"
"177957","194010","22628.24","484.47",".00",".00","484.47","23112.71","4693.84",".00",".00","4693.84","18418.87","16080.07",".00","94006.89","484.47","94491.36","94491.36","71378.65","4693.84","76072.49","18418.87","","{F49AC47B-AEBA-CE49-EEF0-838D6EC12339}"
"177958","194011",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3458.49","71.30","12.70",".00","12.70","84.00","84.00",".00","84.00",".00","","{DD22DDC5-080D-C0A5-4D9C-FC96D062286D}"
"177959","194012",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3458.49","71.30","12.70",".00","12.70","84.00","84.00",".00","84.00",".00","","{DD22DDC5-080D-C0A5-4D9C-FC96D062286D}"
"177960","194013","1913.94","125.00",".00",".00","125.00","2038.94","1500.99",".00",".00","1500.99","537.95","2000.00","6556.51","16303.46","125.00","16428.46","22984.97","20946.03","1500.99","22447.02","537.95","","{D40DB612-7100-0FA2-6B07-75839275D09A}"
"177961","194015","12729.84","11324.56",".00",".00","11324.56","24054.40","16540.09",".00",".00","16540.09","7514.31",".00",".00","62496.33","11324.56","73820.89","73820.89","49766.49","16540.09","66306.58","7514.31","","{DA1D7847-9BD6-C55D-86D7-C40C8391CBB0}"
"177962","194014","7803.07","1100.00",".00",".00","1100.00","8903.07","591.19",".00",".00","591.19","8311.88",".00","6554.43","2200.00","1100.00","3300.00","9854.43","951.36","591.19","1542.55","8311.88","","{4CC50DC1-8BF4-41D2-5AB2-B0A3CC84FA26}"
"177965","194018",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3458.49","71.30","12.70",".00","12.70","84.00","84.00",".00","84.00",".00","","{846F46E8-2DE5-5B62-4C1A-6E769B7DEDC3}"
"177966","194019","7514.31","2065.59",".00",".00","2065.59","9579.90","5720.23",".00",".00","5720.23","3859.67",".00",".00","73820.89","2065.59","75886.48","75886.48","66306.58","5720.23","72026.81","3859.67","","{76D7C4C8-C7FD-C46B-30D9-39AB67C682CE}"
"177967","194020","50.00","100.00",".00",".00","100.00","150.00","100.00",".00",".00","100.00","50.00",".00",".00","115.00","100.00","215.00","215.00","65.00","100.00","165.00","50.00","","{6E62F58B-5376-4E69-4BF5-8AB8EE1E777E}"
"177968","194021","50.00","100.00",".00",".00","100.00","150.00","100.00",".00",".00","100.00","50.00",".00",".00","115.00","100.00","215.00","215.00","65.00","100.00","165.00","50.00","","{6E62F58B-5376-4E69-4BF5-8AB8EE1E777E}"
