"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"208045","232014","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","7385.00",".00","7385.00",".00","7385.00","","{8C411695-3B4E-6D76-41FF-4B27C82FE498}"
"248047","278842","2","364.45","0",".00","4","173.70","0",".00","6","538.15",".00",".00",".00","4411.67","4411.67","17.99",".00","17.99",".00","17.99","","{9B08025C-155D-2F6F-CE9F-18E381030E4F}"
"298509","337438","15","15370.00","0",".00","1","100.00","0",".00","16","15470.00",".00",".00",".00","1732.19","1732.19",".00",".00",".00",".00",".00","","{4E444701-67CC-9678-C58D-E91F65683C26}"
"300334","339352","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5B73BF67-4F62-579D-F66E-94F57DC4DA1E}"
"302263","341400","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","12.75","12.75",".00","12.75","","{30D61BB0-8410-7981-FA7A-53B78D6BBD34}"
"302821","343202","0",".00","0",".00","2","200.00","0",".00","2","200.00",".00",".00",".00","114.00","114.00","17.99",".00","17.99",".00","17.99","","{1505513D-4828-0C5E-0A03-A82E63E4DECF}"
"302908","343371","72","81876.00","8","445227.65","875","15532.78","0",".00","955","542636.43",".00","445227.65",".00","156342.95","601570.60",".00",".00",".00",".00",".00","","{FD414C28-4D0A-B7C2-07F1-15F8D6BF364B}"
"302913","343378","1","500.00","0",".00","0",".00","0",".00","1","500.00",".00",".00",".00","302.61","302.61",".00",".00",".00",".00",".00","","{2F2FC7B0-9FC5-F6C9-5C8E-35E6AB384519}"
"302918","343383","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6A9557BC-42C7-9E6C-C484-DC757A98421F}"
"302919","343384","4","845.96","5","685.95","12","591.00","1","59.95","22","2182.86",".00","685.95","59.95",".00","745.90",".00",".00",".00",".00",".00","","{6F61EC98-B639-E1F3-A0A5-F8FD7B9E43F0}"
"302929","343399","4","2459.13","1","2000.00","0",".00","0",".00","5","4459.13",".00","2000.00",".00","2459.13","4459.13",".00",".00",".00",".00",".00","","{DD25E684-9F2A-72F7-1B30-13EDDA3BD2FF}"
"302930","343403","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","50.00","50.00",".00","50.00","","{5B6A7C84-DDD9-893E-AE03-E1A82630A9B7}"
"302931","343404","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","4000.00",".00","4000.00",".00","4000.00","","{7E64614E-6719-7CE9-1914-3D020748FB86}"
"302934","343407","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","50.00",".00","50.00",".00","50.00","","{451C6845-62D0-AF7C-6DFD-BF4F4793EE16}"
"302943","343422","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{02615ABB-E07C-950E-5A9E-18D53D708A40}"
"302944","343425","2","350.00","1","1059.28","1","100.00","0",".00","4","1509.28",".00","1059.28",".00","373.84","1433.12",".00",".00",".00",".00",".00","","{388AFF32-603A-EF08-D745-048A4F13FC1C}"
"302954","343451","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{32A4566A-AA0E-4902-F9CE-355E8A873667}"
"302958","343455","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7ABE110F-EE7D-D446-5E0E-98A203CDF6B0}"
"302983","343501","20","31052.80","1","339.29","3","200.00","1","8.92","25","31601.01",".00","339.29","8.92","14026.23","14374.44",".00",".00",".00",".00",".00","","{A85ECBA4-4D76-C25B-F2D9-1A9F586204EA}"
"302993","343515","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","22000.00","22000.00",".00",".00",".00",".00",".00","","{3018BE50-3885-9D34-5B76-5BBBC35F87A9}"
"303003","343534","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7636411D-A0B0-9F65-DA3A-64FE2A686218}"
