"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"213975","232014","3652.97",".00",".00",".00",".00","3652.97",".00",".00",".00",".00","3652.97","4000.00","3652.97",".00",".00",".00","3652.97",".00",".00",".00","3652.97","","{8C411695-3B4E-6D76-41FF-4B27C82FE498}"
"254591","278842","12094.69","538.15",".00",".00","538.15","12632.84","4411.67",".00",".00","4411.67","8221.17","17.99","4703.89","19247.31","538.15","19785.46","24489.35","11856.51","4411.67","16268.18","8221.17","","{9B08025C-155D-2F6F-CE9F-18E381030E4F}"
"305239","337438","96096.28","15470.00",".00",".00","15470.00","111566.28","1732.19",".00",".00","1732.19","109834.09",".00","88374.03","23848.47","15470.00","39318.47","127692.50","16126.22","1732.19","17858.41","109834.09","","{4E444701-67CC-9678-C58D-E91F65683C26}"
"307071","339352",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5B73BF67-4F62-579D-F66E-94F57DC4DA1E}"
"309009","341400",".00",".00",".00","12.75","12.75","12.75",".00",".00",".00",".00","12.75","12.75",".00",".00","12.75","12.75","12.75",".00",".00",".00","12.75","","{30D61BB0-8410-7981-FA7A-53B78D6BBD34}"
"309567","343202","12075.69","200.00",".00",".00","200.00","12275.69","114.00",".00",".00","114.00","12161.69","17.99","12075.69",".00","200.00","200.00","12275.69",".00","114.00","114.00","12161.69","","{1505513D-4828-0C5E-0A03-A82E63E4DECF}"
"309654","343371","90503.21","542636.43",".00",".00","542636.43","633139.64","601570.60",".00",".00","601570.60","31569.04",".00",".00","1555389.03","542636.43","2098025.46","2098025.46","1464885.82","601570.60","2066456.42","31569.04","","{FD414C28-4D0A-B7C2-07F1-15F8D6BF364B}"
"309659","343378",".00","500.00",".00",".00","500.00","500.00","302.61",".00",".00","302.61","197.39",".00",".00",".00","500.00","500.00","500.00",".00","302.61","302.61","197.39","","{2F2FC7B0-9FC5-F6C9-5C8E-35E6AB384519}"
"309664","343383","197.39",".00",".00",".00",".00","197.39",".00",".00",".00",".00","197.39",".00",".00","500.00",".00","500.00","500.00","302.61",".00","302.61","197.39","","{6A9557BC-42C7-9E6C-C484-DC757A98421F}"
"309665","343384",".00","2182.86",".00",".00","2182.86","2182.86","745.90",".00",".00","745.90","1436.96",".00",".00",".00","2182.86","2182.86","2182.86",".00","745.90","745.90","1436.96","","{6F61EC98-B639-E1F3-A0A5-F8FD7B9E43F0}"
"309675","343399",".00","4459.13",".00",".00","4459.13","4459.13","4459.13",".00",".00","4459.13",".00",".00",".00","239.01","4459.13","4698.14","4698.14","239.01","4459.13","4698.14",".00","","{DD25E684-9F2A-72F7-1B30-13EDDA3BD2FF}"
"309676","343403",".00",".00",".00","50.00","50.00","50.00",".00",".00",".00",".00","50.00","50.00",".00",".00","50.00","50.00","50.00",".00",".00",".00","50.00","","{5B6A7C84-DDD9-893E-AE03-E1A82630A9B7}"
"309677","343404",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3445.91",".00","3445.91","3445.91","3445.91",".00","3445.91",".00","","{7E64614E-6719-7CE9-1914-3D020748FB86}"
"309680","343407","50.00",".00",".00",".00",".00","50.00",".00",".00",".00",".00","50.00","50.00",".00","50.00",".00","50.00","50.00",".00",".00",".00","50.00","","{451C6845-62D0-AF7C-6DFD-BF4F4793EE16}"
"309689","343422",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{02615ABB-E07C-950E-5A9E-18D53D708A40}"
"309690","343425",".00","1509.28",".00",".00","1509.28","1509.28","1433.12",".00",".00","1433.12","76.16",".00",".00","4698.14","1509.28","6207.42","6207.42","4698.14","1433.12","6131.26","76.16","","{388AFF32-603A-EF08-D745-048A4F13FC1C}"
"309700","343451",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{32A4566A-AA0E-4902-F9CE-355E8A873667}"
"309704","343455",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7ABE110F-EE7D-D446-5E0E-98A203CDF6B0}"
"309729","343501","54160.87","31601.01",".00",".00","31601.01","85761.88","14374.44",".00",".00","14374.44","71387.44",".00","72061.37","55281.41","31601.01","86882.42","158943.79","73181.91","14374.44","87556.35","71387.44","","{A85ECBA4-4D76-C25B-F2D9-1A9F586204EA}"
"309739","343515","22000.00",".00",".00",".00",".00","22000.00","22000.00",".00",".00","22000.00",".00",".00","134526.16","500.00",".00","500.00","135026.16","113026.16","22000.00","135026.16",".00","","{3018BE50-3885-9D34-5B76-5BBBC35F87A9}"
"309749","343534",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{7636411D-A0B0-9F65-DA3A-64FE2A686218}"
"309750","343535","386.33","500.00",".00",".00","500.00","886.33","811.28",".00",".00","811.28","75.05",".00",".00","4215.64","500.00","4715.64","4715.64","3829.31","811.28","4640.59","75.05","","{CDC8972B-215A-79FA-5F6F-FA88D286C305}"
"309758","343546",".00",".00","5053.25",".00","5053.25","5053.25","1.00",".00",".00","1.00","5052.25",".00",".00","87944.65","5053.25","92997.90","92997.90","87944.65","1.00","87945.65","5052.25","","{0B62FC5A-A1C7-4B94-4D58-A8DB6C25571A}"
"309760","343548","5052.25",".00",".00",".00",".00","5052.25","5052.25",".00",".00","5052.25",".00",".00",".00","92997.90",".00","92997.90","92997.90","87945.65","5052.25","92997.90",".00","","{817F1397-00FE-B873-2A3F-2D4DEFCCDF14}"
"309768","343559",".00","499.00",".00","1000.00","1499.00","1499.00","400.00",".00",".00","400.00","1099.00","1000.00",".00",".00","1499.00","1499.00","1499.00",".00","400.00","400.00","1099.00","","{A1140395-1949-A82C-8DF4-E1ADF7FCA045}"
"309779","343580",".00","50.00",".00",".00","50.00","50.00",".00",".00",".00",".00","50.00",".00",".00",".00","50.00","50.00","50.00",".00",".00",".00","50.00","","{63986684-5B9D-568B-6132-45077725F67D}"
"309780","343581",".00","3370.00",".00",".00","3370.00","3370.00","37.05",".00",".00","37.05","3332.95",".00",".00",".00","3370.00","3370.00","3370.00",".00","37.05","37.05","3332.95","","{00A71515-1CF5-3275-E3FD-2766CBF4D2AE}"
"309782","343583","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00","100.00",".00",".00",".00","100.00",".00",".00",".00","100.00","","{76B6FF87-748A-8FDB-1438-F35F20E6870E}"
"309787","343589","100.00",".00",".00",".00",".00","100.00","100.00",".00",".00","100.00",".00",".00","100.00",".00",".00",".00","100.00",".00","100.00","100.00",".00","","{025B300F-F0A8-D864-A386-2E3F334FB714}"
"309788","343590",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{62B5BEC8-8455-5880-F229-A4B7545EBB70}"
"309789","343591",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{876F63C9-56C5-CC84-FF44-BDD7665C2775}"
"309790","343592",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{876F63C9-56C5-CC84-FF44-BDD7665C2775}"
"309795","343607","129.02",".00",".00",".00",".00","129.02","29.02","100.00",".00","129.02",".00",".00",".00","220.00",".00","220.00","220.00","90.98","129.02","220.00",".00","","{6EA5763E-F35D-A369-C9A2-303F5438B84F}"
"309799","343612","205.71",".00",".00",".00",".00","205.71",".00",".00",".00",".00","205.71","2156.53","225.71",".00",".00",".00","225.71","20.00",".00","20.00","205.71","","{DC9757F6-32EA-504D-FB34-88962DC731A6}"
"309802","343615","1333.54",".00",".00",".00",".00","1333.54",".00",".00",".00",".00","1333.54",".00","1380.51",".00",".00",".00","1380.51","46.97",".00","46.97","1333.54","","{F3C4669E-9CCA-A650-5F84-B978E113F60F}"
"309823","343651",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9971A925-BFC5-E517-BB3E-7D70E5EB8430}"
"309826","343654",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E42B1BBC-5B1D-9C94-F247-F233738C46A2}"
"309828","343657",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{77ECD8F5-7C0A-6026-3771-B3B583B77EDC}"
"309829","343658",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B2206A3F-ADED-0E17-CAA3-69A5DEA6442D}"
"309834","343664",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E2403F51-A3CC-1F3E-8EE2-6FB52319CC72}"
"309836","343667",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E2371B50-581D-8B5C-3FA5-69AAD2EA5340}"
"309837","343669",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{01018ABC-3245-188F-89E0-DAD2D0F6A196}"
"309841","343674","912.48",".00",".00",".00",".00","912.48",".00",".00",".00",".00","912.48",".00",".00","9363.09",".00","9363.09","9363.09","8450.61",".00","8450.61","912.48","","{A7365819-AF35-6870-5C3D-06709761C514}"
"309842","343678",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A1FDA6C3-2FFF-3976-22D4-0D6D10E26B8B}"
"309848","343685","33.98",".00",".00",".00",".00","33.98",".00",".00",".00",".00","33.98",".00","641.98","42.00",".00","42.00","683.98","650.00",".00","650.00","33.98","","{1A517823-2CE4-BB42-B3CF-BDB6D5F02835}"
"309853","343690",".00","125.00",".00",".00","125.00","125.00",".00",".00",".00",".00","125.00",".00",".00",".00","125.00","125.00","125.00",".00",".00",".00","125.00","","{264D9762-85F9-7428-1751-3629B556FCBD}"
