"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"317820","353686","1335.28","286.00",".00",".00","286.00","1621.28","913.58",".00",".00","913.58","707.70","250.00",".00","2302.20","286.00","2588.20","2588.20","966.92","913.58","1880.50","707.70","","{7A7B0120-C0D2-C90B-D0F0-72817C9F2323}"
"317821","353687","1335.28","286.00",".00",".00","286.00","1621.28","913.58",".00",".00","913.58","707.70","250.00",".00","2302.20","286.00","2588.20","2588.20","966.92","913.58","1880.50","707.70","","{7A7B0120-C0D2-C90B-D0F0-72817C9F2323}"
"317822","353688","1616.39","100.00",".00",".00","100.00","1716.39",".00",".00",".00",".00","1716.39",".00",".00","5993.10","100.00","6093.10","6093.10","4376.71",".00","4376.71","1716.39","","{66E18E34-807C-B5D5-D44F-C107605E276A}"
"317823","353689","418.11","625.00",".00",".00","625.00","1043.11","262.99",".00",".00","262.99","780.12",".00",".00","850.00","625.00","1475.00","1475.00","431.89","262.99","694.88","780.12","","{616E2B6A-3279-6E29-85A1-4AC79C563FDD}"
"317824","353690","1753.62","1250.00",".00",".00","1250.00","3003.62","179.01",".00",".00","179.01","2824.61","600.00",".00","3350.00","1250.00","4600.00","4600.00","1596.38","179.01","1775.39","2824.61","","{51703A5E-4C38-9A22-5B8C-462E015D9C68}"
"317825","353691","283.57","675.00",".00",".00","675.00","958.57","750.00",".00",".00","750.00","208.57",".00",".00","12448.03","675.00","13123.03","13123.03","12164.46","750.00","12914.46","208.57","","{53D36C5C-5FC1-6FCF-C1FE-882532BDB2F9}"
"317826","353692","177294.41","38668.51","352.80",".00","39021.31","216315.72","35317.81",".00",".00","35317.81","180997.91",".00","58393.84","194990.00","39021.31","234011.31","292405.15","76089.43","35317.81","111407.24","180997.91","","{C800CE92-EDE2-3EB9-D059-F7F4AB822C47}"
"317827","353693","7693.07","925.00",".00",".00","925.00","8618.07","1029.40",".00",".00","1029.40","7588.67",".00","648.00","16416.00","925.00","17341.00","17989.00","9370.93","1029.40","10400.33","7588.67","","{1C80C33F-9AD6-0B83-9FE9-DAC94F4A5856}"
"317828","353694","11.09","20.00",".00",".00","20.00","31.09","30.00",".00",".00","30.00","1.09",".00",".00","365.00","20.00","385.00","385.00","353.91","30.00","383.91","1.09","","{DDEEFA6F-67D8-CF27-F6D9-B7977692BDD9}"
"317830","353696","150.00",".00",".00",".00",".00","150.00",".00",".00",".00",".00","150.00",".00","150.00",".00",".00",".00","150.00",".00",".00",".00","150.00","","{17A95AAE-3EB5-6F57-B884-75D984E9A1A0}"
"317831","353734",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3EF5E378-4E73-ABCA-F224-261AFB8D5B71}"
"317832","353737","1009.29","2172.85",".00",".00","2172.85","3182.14","1293.82",".00",".00","1293.82","1888.32","1191.33",".00","2011.33","2172.85","4184.18","4184.18","1002.04","1293.82","2295.86","1888.32","","{81683F45-715D-D1E2-73C3-5DF8BB15D3AF}"
"317833","353738","2722.80","688.00",".00",".00","688.00","3410.80","939.60",".00",".00","939.60","2471.20",".00",".00","7398.00","688.00","8086.00","8086.00","4675.20","939.60","5614.80","2471.20","","{BABF3C39-32A6-4928-CC19-179CED012189}"
"317834","353739","49735.04","14275.00","12800.53",".00","27075.53","76810.57","28152.04",".00",".00","28152.04","48658.53",".00","42667.25","18103.76","27075.53","45179.29","87846.54","11035.97","28152.04","39188.01","48658.53","","{4CB51C38-6E0B-AA43-4319-8D092F2404AD}"
"317836","353741","454.77",".00",".00",".00",".00","454.77","454.77",".00",".00","454.77",".00",".00","2761.97",".00",".00",".00","2761.97","2307.20","454.77","2761.97",".00","","{AE14A5F2-8D3F-9D4E-8BFF-E4878133FEA2}"
"317837","353742","2356.24",".00",".00",".00",".00","2356.24","365.99",".00",".00","365.99","1990.25","1100.00",".00","7507.33",".00","7507.33","7507.33","5151.09","365.99","5517.08","1990.25","","{4F9915BC-43F2-BA84-34DE-4792761C7159}"
"317838","353745","2696.93","600.00",".00",".00","600.00","3296.93","608.66",".00",".00","608.66","2688.27",".00",".00","3994.00","600.00","4594.00","4594.00","1297.07","608.66","1905.73","2688.27","","{01518BD8-91B0-05F6-F638-93CEE3D7063A}"
"317839","353746","23.00",".00",".00",".00",".00","23.00",".00",".00",".00",".00","23.00",".00","25.00",".00",".00",".00","25.00","2.00",".00","2.00","23.00","","{483E29D8-1B7E-9628-5664-57DC1085BF46}"
"317840","353747","25.00",".00",".00",".00",".00","25.00",".00",".00",".00",".00","25.00",".00",".00","25.00",".00","25.00","25.00",".00",".00",".00","25.00","","{056F17EB-F06A-67FF-42A5-73695BE06B73}"
"317842","353749","234.06",".00",".15",".00",".15","234.21","69.85",".00",".00","69.85","164.36","20356.95",".00","43005.00",".15","43005.15","43005.15","42770.94","69.85","42840.79","164.36","","{476648B1-B35A-26EC-D319-42E827238D30}"
"317843","353750","700.00","275.00",".00",".00","275.00","975.00",".00",".00",".00",".00","975.00",".00",".00","700.00","275.00","975.00","975.00",".00",".00",".00","975.00","","{5D05BEDA-8720-78AE-6CA1-F939B467FBAE}"
"317845","353752","66.25","125.31",".00",".00","125.31","191.56","125.31",".00",".00","125.31","66.25",".00",".00","2256.60","125.31","2381.91","2381.91","2190.35","125.31","2315.66","66.25","","{9E808FE2-B836-F83F-68F5-2E1E272B6276}"
"317846","353754","990.91",".00",".00",".00",".00","990.91",".00",".00",".00",".00","990.91",".00","990.91",".00",".00",".00","990.91",".00",".00",".00","990.91","","{38B6A34E-BF22-4DBE-4D2E-115AC84E5E1D}"
"317847","353755","950.00",".00",".00",".00",".00","950.00","156.63",".00",".00","156.63","793.37",".00",".00","1490.93",".00","1490.93","1490.93","540.93","156.63","697.56","793.37","","{86E2D8FB-4FE5-BDB7-5600-326938D9AFAB}"
"317848","353756","1222.36","425.00",".00",".00","425.00","1647.36","761.25",".00",".00","761.25","886.11",".00",".00","3024.00","425.00","3449.00","3449.00","1801.64","761.25","2562.89","886.11","","{01CAF062-60E9-28D9-0F4E-ECCB5F91D68A}"
"317850","353758",".00","1454.00",".00",".00","1454.00","1454.00","28.60",".00",".00","28.60","1425.40",".00",".00",".00","1454.00","1454.00","1454.00",".00","28.60","28.60","1425.40","","{343B2D4E-B45B-7909-FECC-E451CA3EE015}"
"317852","353760","21145.55",".00",".00",".00",".00","21145.55",".00",".00",".00",".00","21145.55","22000.00","1285.55","20000.00",".00","20000.00","21285.55","140.00",".00","140.00","21145.55","","{D4D32B1E-217D-F84F-F100-9C64A4B2FE61}"
"317853","353761","9800.17","1921.97",".00",".00","1921.97","11722.14","7984.44",".00",".00","7984.44","3737.70",".00","8741.46","1828.45","1921.97","3750.42","12491.88","769.74","7984.44","8754.18","3737.70","","{9488CE72-AF3E-B2DC-27D9-A7995CAE5BF8}"
"317854","353762","943.12","825.00",".00",".00","825.00","1768.12","65.75",".00",".00","65.75","1702.37",".00",".00","998.32","825.00","1823.32","1823.32","55.20","65.75","120.95","1702.37","","{2B6327C7-E436-7DD4-254A-949CEF9190AB}"
"317855","353763","1425.40","150.00",".00",".00","150.00","1575.40","459.48",".00",".00","459.48","1115.92",".00",".00","1454.00","150.00","1604.00","1604.00","28.60","459.48","488.08","1115.92","","{D2D9A8AB-DF6F-07BC-2880-74D02B16C2EF}"
"317857","353765","1217.54","50.00",".00",".00","50.00","1267.54","37.30",".00",".00","37.30","1230.24",".00",".00","4399.00","50.00","4449.00","4449.00","3181.46","37.30","3218.76","1230.24","","{441005AD-E369-41D7-C2B4-2700258BE678}"
"317858","353766","100.00","660.00",".00",".00","660.00","760.00","743.36",".00",".00","743.36","16.64",".00",".00","100.00","660.00","760.00","760.00",".00","743.36","743.36","16.64","","{C15EC5EF-8E1E-FA98-4537-FA2C2C2B7F37}"
"317859","353767","5656.66","3928.00",".00",".00","3928.00","9584.66","5329.75",".00",".00","5329.75","4254.91",".00",".00","19756.55","3928.00","23684.55","23684.55","14099.89","5329.75","19429.64","4254.91","","{5BBF6E88-96CB-9EBA-ED92-F1AEA40690C2}"
"317860","353768","1443.35",".00",".00",".00",".00","1443.35","52.65",".00",".00","52.65","1390.70",".00",".00","2550.00",".00","2550.00","2550.00","1106.65","52.65","1159.30","1390.70","","{86F3E0AC-83E8-08A6-0192-CEE9CAF65171}"
"317862","353770","11110.87","1547.50","50.00",".00","1597.50","12708.37","3270.18",".00",".00","3270.18","9438.19",".00","8970.87","7772.65","1597.50","9370.15","18341.02","5632.65","3270.18","8902.83","9438.19","","{33A8B4B9-0CD8-9360-4759-81937AC05169}"
"317863","353771","29.03",".00",".00",".00",".00","29.03",".00",".00",".00",".00","29.03",".00","123.03","406.00",".00","406.00","529.03","500.00",".00","500.00","29.03","","{BAB25168-4BEA-F66A-F26A-B758D1571ABE}"
"317865","353773","175.00",".00",".00",".00",".00","175.00","35.00",".00",".00","35.00","140.00",".00",".00","175.00",".00","175.00","175.00",".00","35.00","35.00","140.00","","{CA5EA02E-AF23-5903-AE8A-A98A7335D215}"
"317866","353774","224616.86","28580.00",".00",".00","28580.00","253196.86","698.58",".00",".00","698.58","252498.28",".00","110889.33","250204.76","28580.00","278784.76","389674.09","136477.23","698.58","137175.81","252498.28","","{26F92E83-3D0D-FE7B-A05B-E261117484C2}"
"317868","353776","1922.77",".00",".00",".00",".00","1922.77","609.27",".00",".00","609.27","1313.50","35320.00","2318.72","17997.00",".00","17997.00","20315.72","18392.95","609.27","19002.22","1313.50","","{36C9BE6F-4BF0-052A-1499-49405B081F4A}"
"317871","353779",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8D1AF94F-797B-73FC-85EF-1E5978B2B095}"
"317873","353781","98.85",".00",".00",".00",".00","98.85",".00",".00",".00",".00","98.85","650.00","98.85",".00",".00",".00","98.85",".00",".00",".00","98.85","","{91D7B2EA-8C42-6AAE-CF9D-D92C78FD06F1}"
"317874","353782","4767.29","1265.00",".00","870.39","2135.39","6902.68","382.53","704.89",".00","1087.42","5815.26","250.18",".00","7365.20","2135.39","9500.59","9500.59","2597.91","1087.42","3685.33","5815.26","","{759C0CB9-F4EB-B461-55EB-B17FC8C6F7C8}"
"317875","353783",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{42BD9B6C-673F-317E-AC1B-831E86B791E1}"
"317876","353784","723.01","5741.76",".00",".00","5741.76","6464.77","3242.34",".00",".00","3242.34","3222.43",".00",".00","4564.65","5741.76","10306.41","10306.41","3841.64","3242.34","7083.98","3222.43","","{9FCD16BB-3B40-6170-72B6-BF3EF70E3EF5}"
"317877","353785","546.82",".00",".00",".00",".00","546.82",".00",".00",".00",".00","546.82",".00","2963.24","10400.00",".00","10400.00","13363.24","12816.42",".00","12816.42","546.82","","{74A7A0BB-6A00-DD16-337E-8D9959B32AB8}"
"317878","353786","614.55","1025.00",".00",".00","1025.00","1639.55","539.70",".00",".00","539.70","1099.85",".00",".00","1871.08","1025.00","2896.08","2896.08","1256.53","539.70","1796.23","1099.85","","{D4583E57-108D-E0F3-90F1-DE00A8744F1C}"
"317879","353787",".00","1673.00",".00","951.45","2624.45","2624.45","1348.07",".00",".00","1348.07","1276.38","951.45",".00",".00","2624.45","2624.45","2624.45",".00","1348.07","1348.07","1276.38","","{37F1422E-17BD-8CCD-E249-17AE6FC87618}"
"317881","353789","2856.60",".00",".00",".00",".00","2856.60",".00",".00",".00",".00","2856.60",".00","637.24","5828.12",".00","5828.12","6465.36","3608.76",".00","3608.76","2856.60","","{BAC92898-2317-78E5-BF80-17E531A9494F}"
"317882","353790","822.88",".00",".00",".00",".00","822.88","277.74",".00",".00","277.74","545.14",".00",".00","1600.00",".00","1600.00","1600.00","777.12","277.74","1054.86","545.14","","{8C85BF18-8A13-947A-6B50-6768274563E1}"
"317888","353796","39.56","235.00",".00",".00","235.00","274.56",".00",".00",".00",".00","274.56","55.75",".00","180.75","235.00","415.75","415.75","141.19",".00","141.19","274.56","","{56DBBEA2-45CB-8500-839A-40D52AD3DD47}"
"317889","353797","958.51","654.00",".00",".00","654.00","1612.51","458.22",".00",".00","458.22","1154.29","152.00",".00","1773.66","654.00","2427.66","2427.66","815.15","458.22","1273.37","1154.29","","{E6E9AFA2-D5AF-FF23-4A8A-937FF0224FA3}"
"317890","353798","38129.21","300.00",".00",".00","300.00","38429.21","400.00",".00",".00","400.00","38029.21",".00","29118.01","55951.78","300.00","56251.78","85369.79","46940.58","400.00","47340.58","38029.21","","{93D2F54F-F70C-85A7-363C-2BF489E1D067}"
"317891","353799",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F63B0F6A-1F64-5147-8F36-205786BAEAF5}"
"317893","353801","5186.31","625.00",".00",".00","625.00","5811.31","1085.36",".00",".00","1085.36","4725.95","100.00",".00","8228.00","625.00","8853.00","8853.00","3041.69","1085.36","4127.05","4725.95","","{B20BF420-20A4-1F7D-B59E-1467A49BF79C}"
"317894","353803","382.04",".00",".00",".00",".00","382.04",".00",".00",".00",".00","382.04",".00",".00","576.15",".00","576.15","576.15","194.11",".00","194.11","382.04","","{705D9075-54CF-292E-A039-37B65E8E6B3B}"
"317895","353802","51.95","4028.00",".00",".00","4028.00","4079.95","3059.55",".00",".00","3059.55","1020.40","288.09",".00","2544.06","4028.00","6572.06","6572.06","2492.11","3059.55","5551.66","1020.40","","{32767F09-E748-FFA0-328D-C5205CDE86D8}"
