"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"201110","223774","0",".00","0",".00","2","72.03","0",".00","2","72.03",".00",".00",".00","368.91","368.91",".00",".00",".00",".00",".00","","{CBBA79C5-4949-E026-0019-90F1AE882A6F}"
"201111","223775","0",".00","0",".00","1","17.28","0",".00","1","17.28",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8DCA3C53-BCFE-2693-ABC6-F37CCD57E6AC}"
"201114","223778","4","250.00","0",".00","5","225.00","0",".00","9","475.00",".00",".00",".00","5028.07","5028.07","2000.00",".00","2000.00",".00","2000.00","","{3FDF2ED8-F5C2-2B0B-F7DC-05550E0CCBF4}"
"201190","223855","4","3600.00","2","1950.00","4","195.00","0",".00","10","5745.00","1.10","1950.00",".00","17369.06","19319.06",".00",".00",".00",".00",".00","","{9ABBCEAD-3E94-87C9-52B0-CAE84BEF1245}"
"201202","223867","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","940.00",".00","940.00",".00","940.00","","{BB534429-C218-75B2-EE0D-2CEEBF769A12}"
"201205","223870","0",".00","0",".00","2","130.00","0",".00","2","130.00",".00",".00",".00","4307.01","4307.01","65.74",".00","65.74",".00","65.74","","{77275C6B-D16C-33D7-15EE-1BB05BFF0271}"
"201207","223872","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","100.00",".00","100.00",".00","100.00","","{BE21A0A2-9DDC-6FD3-3104-BBC57DB020CE}"
"201208","223873","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","799.81","799.81",".00",".00",".00",".00",".00","","{E3226830-3A5A-BC6F-77EB-B4ABAD316A88}"
"201211","223876","2","12945.01","0",".00","2","50.00","0",".00","4","12995.01",".00",".00",".00","10042.50","10042.50","7940.00",".00","7940.00","7940.00",".00","","{B643C418-49A2-14E3-9B9C-DD3CE6AA9CAB}"
"201212","223877","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","2600.00",".00","2600.00",".00","2600.00","","{61B3A507-3BB6-EE89-A66C-4BA9083CF5DC}"
