"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"195947","212283","65.49",".00",".00",".00",".00","65.49",".00",".00",".00",".00","65.49",".00","65.49",".00",".00",".00","65.49",".00",".00",".00","65.49","","{00180C09-88B1-EC53-50A7-FB17ACFA37D1}"
"196046","212380",".00","100.00",".00",".00","100.00","100.00","1.64",".00",".00","1.64","98.36",".00",".00",".00","100.00","100.00","100.00",".00","1.64","1.64","98.36","","{E3A0C756-528F-3A17-D60D-11B3E6310362}"
"206946","223774","807.37","72.03",".00",".00","72.03","879.40","368.91",".00",".00","368.91","510.49",".00",".00","2394.26","72.03","2466.29","2466.29","1586.89","368.91","1955.80","510.49","","{CBBA79C5-4949-E026-0019-90F1AE882A6F}"
"206947","223775","632.77","17.28",".00",".00","17.28","650.05",".00",".00",".00",".00","650.05",".00",".00","3951.00","17.28","3968.28","3968.28","3318.23",".00","3318.23","650.05","","{8DCA3C53-BCFE-2693-ABC6-F37CCD57E6AC}"
"206950","223778","4837.69","475.00",".00",".00","475.00","5312.69","5028.07",".00",".00","5028.07","284.62","2000.00","2578.33","19999.94","475.00","20474.94","23053.27","17740.58","5028.07","22768.65","284.62","","{3FDF2ED8-F5C2-2B0B-F7DC-05550E0CCBF4}"
"207030","223855","20054.27","5745.00","1.10",".00","5746.10","25800.37","19319.06",".00",".00","19319.06","6481.31",".00","1375.45","69698.20","5746.10","75444.30","76819.75","51019.38","19319.06","70338.44","6481.31","","{9ABBCEAD-3E94-87C9-52B0-CAE84BEF1245}"
"207042","223867","999.97",".00",".00",".00",".00","999.97",".00",".00",".00",".00","999.97",".00","999.97",".00",".00",".00","999.97",".00",".00",".00","999.97","","{BB534429-C218-75B2-EE0D-2CEEBF769A12}"
"207045","223870","4905.51","130.00",".00",".00","130.00","5035.51","4307.01",".00",".00","4307.01","728.50","115.74",".00","23566.98","130.00","23696.98","23696.98","18661.47","4307.01","22968.48","728.50","","{77275C6B-D16C-33D7-15EE-1BB05BFF0271}"
"207047","223872","3129.29",".00",".00",".00",".00","3129.29",".00",".00",".00",".00","3129.29","100.00",".00","4450.00",".00","4450.00","4450.00","1320.71",".00","1320.71","3129.29","","{BE21A0A2-9DDC-6FD3-3104-BBC57DB020CE}"
"207048","223873","2041.66",".00",".00",".00",".00","2041.66","799.81",".00",".00","799.81","1241.85",".00",".00","4896.83",".00","4896.83","4896.83","2855.17","799.81","3654.98","1241.85","","{E3226830-3A5A-BC6F-77EB-B4ABAD316A88}"
"207051","223876","4987.49","12995.01",".00",".00","12995.01","17982.50","10042.50","7940.00",".00","17982.50",".00",".00",".00","20759.32","12995.01","33754.33","33754.33","15771.83","17982.50","33754.33",".00","","{B643C418-49A2-14E3-9B9C-DD3CE6AA9CAB}"
"207052","223877","97.81",".00",".00",".00",".00","97.81",".00",".00",".00",".00","97.81","2600.00",".00","4763.19",".00","4763.19","4763.19","4665.38",".00","4665.38","97.81","","{61B3A507-3BB6-EE89-A66C-4BA9083CF5DC}"
"207058","223887","8306.07","586875.89","485.00",".00","587360.89","595666.96","582900.89",".00",".00","582900.89","12766.07",".00",".00","498047.49","587360.89","1085408.38","1085408.38","489741.42","582900.89","1072642.31","12766.07","","{FD74518A-C322-52D2-06F5-578D1C006DAF}"
"207063","223892","4295.09","350.00",".00",".00","350.00","4645.09","4624.40",".00",".00","4624.40","20.69",".00",".00","22028.00","350.00","22378.00","22378.00","17732.91","4624.40","22357.31","20.69","","{4DF4D967-4264-B08F-680E-2A4955FA8705}"
"207065","223894","3293.85","100.00",".00",".00","100.00","3393.85","977.40",".00",".00","977.40","2416.45","2700.10","2857.21","3543.00","100.00","3643.00","6500.21","3106.36","977.40","4083.76","2416.45","","{D643DFE9-E5FC-85DD-B568-A17B863738B6}"
"207066","223895","778.59","30.00",".00",".00","30.00","808.59","115.92",".00",".00","115.92","692.67","193.00",".00","3913.00","30.00","3943.00","3943.00","3134.41","115.92","3250.33","692.67","","{67ED9C36-AB9C-3FF1-FAE5-FD81FBD53AE2}"
"207067","223896","692.67",".00",".00",".00",".00","692.67","123.47","193.00",".00","316.47","376.20",".00",".00","3943.00",".00","3943.00","3943.00","3250.33","316.47","3566.80","376.20","","{B8EF5B3B-708D-CF3E-D5CC-EEEE945FA434}"
"207069","223898","256.64","143.00",".00","1600.00","1743.00","1999.64","1600.00",".00",".00","1600.00","399.64","1600.00",".00","11165.65","1743.00","12908.65","12908.65","10909.01","1600.00","12509.01","399.64","","{27B0FE2A-F981-5AA0-61E3-AE45ED6028C9}"
"207071","223900","4309.25","1086.18",".00",".00","1086.18","5395.43","1062.80",".00",".00","1062.80","4332.63",".00",".00","7650.03","1086.18","8736.21","8736.21","3340.78","1062.80","4403.58","4332.63","","{E91E5369-91A5-C194-CEB6-BB217AD2194D}"
"207073","223902","111.06","447.00",".00",".00","447.00","558.06","318.42",".00",".00","318.42","239.64","3981.67","246.02","5163.24","447.00","5610.24","5856.26","5298.20","318.42","5616.62","239.64","","{B203D80C-0ABD-564C-E0D3-A4C27A27147D}"
"208040","224865","314.00","200.00",".00",".00","200.00","514.00","490.93",".00",".00","490.93","23.07",".00",".00","1847.00","200.00","2047.00","2047.00","1533.00","490.93","2023.93","23.07","","{FFAC4EA7-2321-13C5-EDD1-A5CF706F9EFD}"
"208044","224869","7585.68","1053.36",".00",".00","1053.36","8639.04","314.00",".00",".00","314.00","8325.04",".00","4915.67","13820.99","1053.36","14874.35","19790.02","11150.98","314.00","11464.98","8325.04","","{55A18FE2-45E0-BE05-B405-5107876F508D}"
"208045","224870","3705.91","5.00",".00",".00","5.00","3710.91","12.20",".00",".00","12.20","3698.71",".00",".00","8050.00","5.00","8055.00","8055.00","4344.09","12.20","4356.29","3698.71","","{A540A312-4758-CA4C-F93F-AC04710971C6}"
"208047","224872","24364.05","4750.00",".00",".00","4750.00","29114.05","25850.74",".00",".00","25850.74","3263.31",".00",".00","73760.00","4750.00","78510.00","78510.00","49395.95","25850.74","75246.69","3263.31","","{60D80214-08B1-179E-3CD7-CC9448C9A677}"
"208048","224873","1112.50","2103.38",".00",".00","2103.38","3215.88","315.88","2900.00",".00","3215.88",".00",".00",".00","4100.00","2103.38","6203.38","6203.38","2987.50","3215.88","6203.38",".00","","{84C6979B-C636-F556-A48D-37DAC7930765}"
"208051","224876","2656.48","2775.25",".00",".00","2775.25","5431.73","3972.84",".00",".00","3972.84","1458.89","1000.00",".00","18563.04","2775.25","21338.29","21338.29","15906.56","3972.84","19879.40","1458.89","","{56069414-1F63-5A77-B354-A520893F828B}"
"208056","224881","5133.58","700.00",".00",".00","700.00","5833.58","5001.00",".00",".00","5001.00","832.58",".00","343.18","9275.88","700.00","9975.88","10319.06","4485.48","5001.00","9486.48","832.58","","{79ACA907-6835-BBA1-3053-57B3BFEBD84F}"
"208061","224886","26.55","1210.60",".00",".00","1210.60","1237.15","1020.00",".00",".00","1020.00","217.15",".00",".00","5806.45","1210.60","7017.05","7017.05","5779.90","1020.00","6799.90","217.15","","{2FB010F1-EE1A-0CCF-719C-C4EABBCB10ED}"
"208064","224889","1031.47",".00",".00","844.53","844.53","1876.00","844.53","844.53",".00","1689.06","186.94",".00",".00","4290.06","844.53","5134.59","5134.59","3258.59","1689.06","4947.65","186.94","","{4D477A7F-29CD-96BE-3565-18AC2F096AE1}"
