"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"230617","250274",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1E7DA547-9EF0-E3A4-EF30-718D40292DAD}"
"230712","250412","11115.08","22041.00",".00","500.00","22541.00","33656.08","29864.60",".00",".00","29864.60","3791.48","500.00",".00","24727.85","22541.00","47268.85","47268.85","13612.77","29864.60","43477.37","3791.48","","{2936AAD1-D1A7-5E0E-65FC-8B97D936F203}"
"230749","250457","7487.78","1760.11",".00",".00","1760.11","9247.89","6604.49",".00",".00","6604.49","2643.40",".00",".00","22551.63","1760.11","24311.74","24311.74","15063.85","6604.49","21668.34","2643.40","","{E1237BBF-0853-C7C6-2D33-1D9575269341}"
"230755","250463","4444.82","10380.00",".00",".00","10380.00","14824.82","4443.47",".00",".00","4443.47","10381.35","3127.00",".00","13257.61","10380.00","23637.61","23637.61","8812.79","4443.47","13256.26","10381.35","","{87D6C672-67DE-A8A0-B6F8-039E2CE9E3FB}"
"230763","250476","19440.42","6679.99","2626.50",".00","9306.49","28746.91","26625.77",".00",".00","26625.77","2121.14",".00",".00","98294.04","9306.49","107600.53","107600.53","78853.62","26625.77","105479.39","2121.14","","{45150639-AA65-6B21-DC5C-08ACEA18494B}"
"230767","250480",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D150332A-D092-DDBA-E4AE-22D5C3D5E0BE}"
"230775","250488","3244.17","4690.00",".00",".00","4690.00","7934.17","3389.35",".00",".00","3389.35","4544.82","3127.00",".00","8667.61","4690.00","13357.61","13357.61","5423.44","3389.35","8812.79","4544.82","","{B85E3160-2E0A-1E62-1BA7-A02D07018530}"
"230785","250498","1023.00",".00",".00",".00",".00","1023.00",".00",".00",".00",".00","1023.00",".00","1023.00",".00",".00",".00","1023.00",".00",".00",".00","1023.00","","{389ECEA0-407B-0532-96E9-826BDAEEF250}"
"230786","250499","990.00",".00",".00",".00",".00","990.00","903.66",".00",".00","903.66","86.34",".00","990.00",".00",".00",".00","990.00",".00","903.66","903.66","86.34","","{389ECEA0-407B-0532-96E9-826BDAEEF250}"
"230789","250510","1699.64",".00",".00",".00",".00","1699.64","250.00",".00",".00","250.00","1449.64","1600.00","1699.64",".00",".00",".00","1699.64",".00","250.00","250.00","1449.64","","{65C10FB3-7830-CF11-492A-8E1B53DB1064}"
"230791","250512","1173.00","4500.75",".00",".00","4500.75","5673.75","2284.09",".00",".00","2284.09","3389.66",".00",".00","1292.48","4500.75","5793.23","5793.23","119.48","2284.09","2403.57","3389.66","","{3773617F-8BD7-8CFE-6963-F7C66685E227}"
"230799","250523",".00","960.00",".00",".00","960.00","960.00","903.66",".00",".00","903.66","56.34",".00",".00",".00","960.00","960.00","960.00",".00","903.66","903.66","56.34","","{389ECEA0-407B-0532-96E9-826BDAEEF250}"
"230801","250530","9121.00",".00",".00",".00",".00","9121.00",".00",".00",".00",".00","9121.00",".00","9121.00",".00",".00",".00","9121.00",".00",".00",".00","9121.00","","{DD05A13B-3E29-D813-ACE1-95042C172907}"
"230804","250536","2230.22",".00",".00",".00",".00","2230.22",".00",".00",".00",".00","2230.22",".00","7180.22",".00",".00",".00","7180.22","4950.00",".00","4950.00","2230.22","","{1B341780-ED2A-7759-99AC-95221C8580E3}"
"230809","250541","5085.46","3772.93",".00",".00","3772.93","8858.39","3711.07",".00",".00","3711.07","5147.32",".00",".00","10760.98","3772.93","14533.91","14533.91","5675.52","3711.07","9386.59","5147.32","","{CE31BFF9-E0B3-E653-0610-206B4A3147B7}"
"230811","250543","54164.30","15604.23",".00",".00","15604.23","69768.53","6020.15",".00",".00","6020.15","63748.38",".00","8844.67","69322.87","15604.23","84927.10","93771.77","24003.24","6020.15","30023.39","63748.38","","{AD6B2381-1D28-097E-970A-556CE4A5C0B3}"
"230824","250567",".00","1850.00",".00",".00","1850.00","1850.00","351.92",".00",".00","351.92","1498.08",".00",".00",".00","1850.00","1850.00","1850.00",".00","351.92","351.92","1498.08","","{9BDE43D3-58F3-F586-C131-D6D4575F520A}"
"230825","250568","3638.61","1989.68",".00",".00","1989.68","5628.29","2875.23",".00",".00","2875.23","2753.06","8000.00",".00","10553.22","1989.68","12542.90","12542.90","6914.61","2875.23","9789.84","2753.06","","{2312EA9B-FF4C-E7CC-C9D8-A16BFD673A5E}"
"230826","250569","1498.08","175.00",".00",".00","175.00","1673.08","598.65",".00",".00","598.65","1074.43",".00",".00","1850.00","175.00","2025.00","2025.00","351.92","598.65","950.57","1074.43","","{5AB26598-18E2-211B-9D82-D2A7CC60D19C}"
"230827","250570","1074.43","325.00",".00",".00","325.00","1399.43","12.86",".00",".00","12.86","1386.57",".00","1074.43",".00","325.00","325.00","1399.43",".00","12.86","12.86","1386.57","","{253BA9AF-AFD4-885D-37B3-EBFE52B307BD}"
"230828","250571","1386.57","3315.00",".00",".00","3315.00","4701.57","131.00",".00",".00","131.00","4570.57",".00","1074.43","325.00","3315.00","3640.00","4714.43","12.86","131.00","143.86","4570.57","","{FE6106F3-985E-7BA4-2F5F-4679975BEF7C}"
"230829","250572","4570.57","18106.00",".00",".00","18106.00","22676.57","16941.06",".00",".00","16941.06","5735.51",".00","1074.43","3640.00","18106.00","21746.00","22820.43","143.86","16941.06","17084.92","5735.51","","{EAE5B8AF-4376-1F50-9CAF-B5C0E3AB046A}"
"230830","250573","5735.51","6085.00",".00",".00","6085.00","11820.51","10281.46",".00",".00","10281.46","1539.05",".00","1074.43","21746.00","6085.00","27831.00","28905.43","17084.92","10281.46","27366.38","1539.05","","{8A324701-88EF-D5F7-3A46-008BD1EA3756}"
"230831","250574","1539.05","105.00",".00",".00","105.00","1644.05","887.97",".00",".00","887.97","756.08",".00","1539.05",".00","105.00","105.00","1644.05",".00","887.97","887.97","756.08","","{3D6ED0D6-9A91-D0EF-6798-6589C5F87BE2}"
"230832","250575","756.08","205.00",".00",".00","205.00","961.08","19.17",".00",".00","19.17","941.91",".00","1539.05","105.00","205.00","310.00","1849.05","887.97","19.17","907.14","941.91","","{F0717F80-D783-3491-7419-16BAD6CDAF1A}"
"230843","250589",".00",".00",".00","200.00","200.00","200.00",".00",".00",".00",".00","200.00","200.00",".00",".00","200.00","200.00","200.00",".00",".00",".00","200.00","","{D7D559DA-95CA-29FD-876E-65107631FB0F}"
"230847","250595","1288.00","202.00",".00",".00","202.00","1490.00","728.75",".00",".00","728.75","761.25",".00",".00","1451.00","202.00","1653.00","1653.00","163.00","728.75","891.75","761.25","","{6DF7B9C4-A495-B1A1-60D5-89C8B7BDD2DF}"
"230872","250626",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2C50DC30-FED3-DA4D-40A5-B8B22C15BFD4}"
"230880","250635","3585.04",".00",".00",".00",".00","3585.04","361.00",".00",".00","361.00","3224.04",".00",".00","240430.60",".00","240430.60","240430.60","240430.60","361.00","240791.60",".00","","{B95DA44D-E7D5-36D7-60C7-9AC2D72F2350}"
"230882","250637",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0463EB0D-C272-F0A1-01D9-A9192B1F0358}"
"230885","250640","3791.48","2830.00",".00",".00","2830.00","6621.48","4600.37",".00",".00","4600.37","2021.11","500.00",".00","47268.85","2830.00","50098.85","50098.85","43477.37","4600.37","48077.74","2021.11","","{59B965F4-EAE8-84B5-D9E6-1BB0879616BE}"
"230922","250696","341065.85","246911.67",".00",".00","246911.67","587977.52","334766.41",".00",".00","334766.41","253211.11",".00",".00","478712.74","246911.67","725624.41","725624.41","137646.89","334766.41","472413.30","253211.11","","{A0C30BAE-E66F-7C2A-EAD0-0020C0E1E128}"
"230938","250715",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BCF2BCCE-8BDA-7A25-151D-106C21D92B14}"
"230940","250718","7456.39","3589.50",".00",".00","3589.50","11045.89","4090.21",".00",".00","4090.21","6955.68",".00",".00","17172.64","3589.50","20762.14","20762.14","9716.25","4090.21","13806.46","6955.68","","{51ADF718-8E55-7E34-A128-A5A63574A3F7}"
"230942","250721",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D24B5F57-A55C-6578-9A72-338F9D89FD79}"
"230949","250739","46261.49","12288.00",".00",".00","12288.00","58549.49","35265.01",".00",".00","35265.01","23284.48",".00","106026.53","265520.27","12288.00","277808.27","383834.80","325285.31","35265.01","360550.32","23284.48","","{CDAE8B9E-D2E1-EA04-CDFD-AABA3116CE41}"
"230967","250764",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3FC81015-1B30-12CA-A0E6-CA2A27F09DFA}"
"230973","250770","1673.38",".00",".00",".00",".00","1673.38",".00",".00","1673.38","1673.38",".00",".00","1673.38",".00",".00",".00","1673.38",".00","1673.38","1673.38",".00","","{CA8A016D-C9B0-2E7F-6DF8-5B3B3F6FA67B}"
"230987","250799",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0463EB0D-C272-F0A1-01D9-A9192B1F0358}"
