"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"224450","250274","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1E7DA547-9EF0-E3A4-EF30-718D40292DAD}"
"224545","250412","29","12735.00","4","6250.00","56","3056.00","0",".00","89","22041.00",".00","6250.00",".00","23614.60","29864.60",".00","500.00","500.00",".00","500.00","","{2936AAD1-D1A7-5E0E-65FC-8B97D936F203}"
"224582","250457","8","960.00","2","50.11","17","750.00","0",".00","27","1760.11",".00","50.11",".00","6554.38","6604.49",".00",".00",".00",".00",".00","","{E1237BBF-0853-C7C6-2D33-1D9575269341}"
"224588","250463","19","9070.00","0",".00","24","1310.00","0",".00","43","10380.00",".00",".00",".00","4443.47","4443.47","3127.00",".00","3127.00",".00","3127.00","","{87D6C672-67DE-A8A0-B6F8-039E2CE9E3FB}"
"224596","250476","16","6629.99","0",".00","1","50.00","0",".00","17","6679.99","2626.50",".00",".00","26625.77","26625.77",".00",".00",".00",".00",".00","","{45150639-AA65-6B21-DC5C-08ACEA18494B}"
"224600","250480","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D150332A-D092-DDBA-E4AE-22D5C3D5E0BE}"
"224608","250488","3","3350.00","0",".00","19","1340.00","0",".00","22","4690.00",".00",".00",".00","3389.35","3389.35","3127.00",".00","3127.00",".00","3127.00","","{B85E3160-2E0A-1E62-1BA7-A02D07018530}"
"224618","250498","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{389ECEA0-407B-0532-96E9-826BDAEEF250}"
"224619","250499","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","903.66","903.66",".00",".00",".00",".00",".00","","{389ECEA0-407B-0532-96E9-826BDAEEF250}"
"224622","250510","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","250.00","250.00","1600.00",".00","1600.00",".00","1600.00","","{65C10FB3-7830-CF11-492A-8E1B53DB1064}"
"224624","250512","9","2200.00","3","531.75","36","1749.00","1","20.00","49","4500.75",".00","531.75","20.00","1732.34","2284.09",".00",".00",".00",".00",".00","","{3773617F-8BD7-8CFE-6963-F7C66685E227}"
"224632","250523","3","800.00","0",".00","2","160.00","0",".00","5","960.00",".00",".00",".00","903.66","903.66",".00",".00",".00",".00",".00","","{389ECEA0-407B-0532-96E9-826BDAEEF250}"
"224634","250530","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DD05A13B-3E29-D813-ACE1-95042C172907}"
"224637","250536","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1B341780-ED2A-7759-99AC-95221C8580E3}"
"224642","250541","22","1845.00","3","360.00","50","1502.19","2","65.74","77","3772.93",".00","360.00","65.74","3285.33","3711.07",".00",".00",".00",".00",".00","","{CE31BFF9-E0B3-E653-0610-206B4A3147B7}"
"224643","250542","51","4940.03","0",".00","924","29899.36","0",".00","975","34839.39",".00",".00",".00","23632.82","23632.82",".00",".00",".00",".00",".00","","{55EB8CD1-AF0E-86FE-CCFB-EE913241D233}"
"224644","250543","25","13330.00","3","660.00","67","1537.26","2","76.97","97","15604.23",".00","660.00","76.97","5283.18","6020.15",".00",".00",".00",".00",".00","","{AD6B2381-1D28-097E-970A-556CE4A5C0B3}"
"224657","250567","5","1283.00","0",".00","15","567.00","0",".00","20","1850.00",".00",".00",".00","351.92","351.92",".00",".00",".00",".00",".00","","{9BDE43D3-58F3-F586-C131-D6D4575F520A}"
"224658","250568","3","1450.00","2","289.68","3","250.00","0",".00","8","1989.68",".00","289.68",".00","2585.55","2875.23","8000.00",".00","8000.00",".00","8000.00","","{2312EA9B-FF4C-E7CC-C9D8-A16BFD673A5E}"
"224659","250569","2","50.00","0",".00","5","125.00","0",".00","7","175.00",".00",".00",".00","598.65","598.65",".00",".00",".00",".00",".00","","{5AB26598-18E2-211B-9D82-D2A7CC60D19C}"
"224660","250570","0",".00","0",".00","10","325.00","0",".00","10","325.00",".00",".00",".00","12.86","12.86",".00",".00",".00",".00",".00","","{253BA9AF-AFD4-885D-37B3-EBFE52B307BD}"
"224661","250571","9","2900.00","0",".00","15","415.00","0",".00","24","3315.00",".00",".00",".00","131.00","131.00",".00",".00",".00",".00",".00","","{FE6106F3-985E-7BA4-2F5F-4679975BEF7C}"
"224662","250572","14","17013.00","0",".00","28","1093.00","0",".00","42","18106.00",".00",".00",".00","16941.06","16941.06",".00",".00",".00",".00",".00","","{EAE5B8AF-4376-1F50-9CAF-B5C0E3AB046A}"
"224663","250573","12","3795.00","0",".00","72","2290.00","0",".00","84","6085.00",".00",".00",".00","10281.46","10281.46",".00",".00",".00",".00",".00","","{8A324701-88EF-D5F7-3A46-008BD1EA3756}"
"224664","250574","0",".00","0",".00","9","105.00","0",".00","9","105.00",".00",".00",".00","887.97","887.97",".00",".00",".00",".00",".00","","{3D6ED0D6-9A91-D0EF-6798-6589C5F87BE2}"
"224665","250575","2","50.00","0",".00","8","155.00","0",".00","10","205.00",".00",".00",".00","19.17","19.17",".00",".00",".00",".00",".00","","{F0717F80-D783-3491-7419-16BAD6CDAF1A}"
"224676","250589","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00","200.00","200.00",".00","200.00","","{D7D559DA-95CA-29FD-876E-65107631FB0F}"
"224680","250595","0",".00","0",".00","3","202.00","0",".00","3","202.00",".00",".00",".00","728.75","728.75",".00",".00",".00",".00",".00","","{6DF7B9C4-A495-B1A1-60D5-89C8B7BDD2DF}"
"224705","250626","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2C50DC30-FED3-DA4D-40A5-B8B22C15BFD4}"
"224713","250635","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","361.00","361.00",".00",".00",".00",".00",".00","","{B95DA44D-E7D5-36D7-60C7-9AC2D72F2350}"
"224715","250637","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0463EB0D-C272-F0A1-01D9-A9192B1F0358}"
"224718","250640","8","1325.00","1","1250.00","6","255.00","0",".00","15","2830.00",".00","1250.00",".00","3350.37","4600.37","500.00",".00","500.00",".00","500.00","","{59B965F4-EAE8-84B5-D9E6-1BB0879616BE}"
"224755","250696","195","203775.00","10","23976.77","475","19159.90","0",".00","680","246911.67",".00","23976.77",".00","310789.64","334766.41",".00",".00",".00",".00",".00","","{A0C30BAE-E66F-7C2A-EAD0-0020C0E1E128}"
"224771","250715","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BCF2BCCE-8BDA-7A25-151D-106C21D92B14}"
"224773","250718","7","2524.00","0",".00","19","1065.50","0",".00","26","3589.50",".00",".00",".00","4090.21","4090.21",".00",".00",".00",".00",".00","","{51ADF718-8E55-7E34-A128-A5A63574A3F7}"
"224775","250721","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D24B5F57-A55C-6578-9A72-338F9D89FD79}"
"224782","250739","17","11060.00","0",".00","40","1228.00","0",".00","57","12288.00",".00",".00",".00","35265.01","35265.01",".00",".00",".00",".00",".00","","{CDAE8B9E-D2E1-EA04-CDFD-AABA3116CE41}"
"224800","250764","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{3FC81015-1B30-12CA-A0E6-CA2A27F09DFA}"
"224806","250770","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CA8A016D-C9B0-2E7F-6DF8-5B3B3F6FA67B}"
"224820","250799","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0463EB0D-C272-F0A1-01D9-A9192B1F0358}"
"224824","250806","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{00EE8C59-F8A3-67DE-3ADF-EAE3F84E953D}"
"224827","250810","18","1557.34","0",".00","151","4982.08","0",".00","169","6539.42",".00",".00",".00","4748.15","4748.15",".00",".00",".00",".00",".00","","{EAF8F85B-5146-42CA-D89D-963D9CC351FF}"
"224828","250811","0",".00","0",".00","8","204.36","0",".00","8","204.36",".00",".00",".00","2380.66","2380.66",".00",".00",".00",".00",".00","","{820EC19E-CC91-D3FB-1DEE-074ACF6CC6CF}"
"224829","250812","11","6628.99","0",".00","56","1958.70","0",".00","67","8587.69",".00",".00",".00","10194.34","10194.34",".00",".00",".00",".00",".00","","{CAEA5170-3A28-E84C-F9E7-3D90A73271C9}"
"224836","250820","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{03CFF000-FED5-0451-12C9-924413544D0A}"
"224851","250839","0",".00","0",".00","1","20.00","0",".00","1","20.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{90F40D9A-109F-A749-D920-D8D323E7F924}"
"224853","250841","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AF904EF0-4BC3-8031-DC11-91CCA48A5B0B}"
"224855","250843","0",".00","0",".00","1","20.00","0",".00","1","20.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{90F40D9A-109F-A749-D920-D8D323E7F924}"
"224857","250845","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{AF904EF0-4BC3-8031-DC11-91CCA48A5B0B}"
"224860","250848","1","200.00","0",".00","1","50.00","0",".00","2","250.00",".00",".00",".00","78.98","78.98",".00",".00",".00",".00",".00","","{192C4B72-15EA-3D19-0112-2C484CA5F3F2}"
"224862","250850","1","400.00","0",".00","0",".00","0",".00","1","400.00",".00",".00",".00","213.00","213.00",".00",".00",".00",".00",".00","","{1B435D9D-F20B-C379-77FE-CA8CB5EC3FA6}"
"224863","250851","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","3.00","3.00",".00",".00",".00",".00",".00","","{D12C7535-367A-8813-9892-C19FA90DBD49}"
"224887","250879","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1717.92","1717.92",".00",".00",".00",".00",".00","","{7DFBEA30-AE86-8633-41A5-108DE2840454}"
"224890","250882","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1147.34","1147.34",".00",".00",".00",".00",".00","","{9070A812-CD5B-83A8-A18A-4500A9124123}"
"224903","250901","2","358.50","0",".00","2","100.00","0",".00","4","458.50",".00",".00",".00","306.63","306.63",".00",".00",".00",".00",".00","","{D169B82D-F776-27F7-0A47-B165A7D35767}"
"224916","250921","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","39273.04","39273.04",".00",".00",".00",".00",".00","","{22ABDA86-D878-EC65-6F94-864E2FA4A49F}"
"224917","250922","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6664F969-DF45-42B2-2A3D-1D3FE68D5B4E}"
"224930","250935","1","60.00","0",".00","0",".00","0",".00","1","60.00",".00",".00",".00","65.42","65.42",".00",".00",".00",".00",".00","","{AB95314F-90AF-A475-594A-DC6269E627BE}"
"224988","251027","10","3349.26","0",".00","39","1650.00","6","159.81","55","5159.07",".00",".00","159.81","4842.75","5002.56",".00","2626.45","2626.45","2626.45",".00","","{446DB773-95FD-34DC-BA2D-7BB9E935573F}"
"224989","251028","0",".00","0",".00","12","423.97","0",".00","12","423.97",".00",".00",".00","528.00","528.00",".00","528.00","528.00","528.00",".00","","{964ADE40-EED3-157E-7776-95E2442B86CF}"
"224990","251029","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0FB2A4FE-9191-806B-BBBF-F6DDE84517C3}"
"224991","251030","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5ADF43FA-B214-2E13-6DBF-3470450CF202}"
"224992","251031","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5ADF43FA-B214-2E13-6DBF-3470450CF202}"
"224993","251032","10","3349.26","0",".00","39","1650.00","6","159.81","55","5159.07",".00",".00","159.81","4842.75","5002.56",".00","2626.45","2626.45","2626.45",".00","","{446DB773-95FD-34DC-BA2D-7BB9E935573F}"
"224994","251033","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0FB2A4FE-9191-806B-BBBF-F6DDE84517C3}"
"224995","251034","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{5ADF43FA-B214-2E13-6DBF-3470450CF202}"
"224998","251037","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DE4A9555-3DD6-F24C-70C5-95CB40897026}"
