"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"188690","204824",".00","1784.28",".00",".00","1784.28","1784.28","1279.68",".00",".00","1279.68","504.60",".00",".00",".00","1784.28","1784.28","1784.28",".00","1279.68","1279.68","504.60","","{098DEA57-2185-E51C-9B10-E934D346A0EF}"
"188691","204825","362.20","11319.00",".00","50.00","11369.00","11731.20","6784.96",".00",".00","6784.96","4946.24","100.00",".00","1200.00","11369.00","12569.00","12569.00","837.80","6784.96","7622.76","4946.24","","{8F79F3D3-3998-EACB-66F0-C9486A7E07EE}"
"188693","204827","2299.67","3019.78","100.00",".00","3119.78","5419.45","1568.72",".00",".00","1568.72","3850.73",".00","2299.67",".00","3119.78","3119.78","5419.45",".00","1568.72","1568.72","3850.73","","{5F319C37-CA44-836B-7CF1-BB324C1CB35E}"
"188699","204833",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00",".00","100.00","100.00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{C75E22F2-93A8-1C32-5974-006BF8FAE8FE}"
"188700","204834",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{37C1A0C3-E808-9FB6-AE9F-8DF4F1D031B8}"
"188701","204835","10272.83","285.00",".00",".00","285.00","10557.83","1275.00",".00",".00","1275.00","9282.83",".00","10272.83",".00","285.00","285.00","10557.83",".00","1275.00","1275.00","9282.83","","{8F324DE6-20FE-C3DE-50DA-2523D404DD83}"
"188702","204836","2485.27","56.70",".00",".00","56.70","2541.97",".00",".00",".00",".00","2541.97",".00","2485.27",".00","56.70","56.70","2541.97",".00",".00",".00","2541.97","","{DB08A1CB-F76C-EA2D-5B11-7FC96770254A}"
"188703","204837","2485.27","56.70",".00",".00","56.70","2541.97",".00",".00",".00",".00","2541.97",".00","2485.27",".00","56.70","56.70","2541.97",".00",".00",".00","2541.97","","{DB08A1CB-F76C-EA2D-5B11-7FC96770254A}"
"188704","204838","6871.94","5.40",".00",".00","5.40","6877.34",".00",".00",".00",".00","6877.34",".00","3509.55",".00","5.40","5.40","3514.95",".00",".00",".00","3514.95","","{B0F7CFFF-417C-6BB0-8120-95BC394A7C7F}"
"188705","204839","2402.38","36.00",".00",".00","36.00","2438.38",".00",".00",".00",".00","2438.38","20.00","2275.78",".00","36.00","36.00","2311.78",".00",".00",".00","2311.78","","{48AB5AE1-DF19-FE16-68BB-44D388DFC41C}"
"188707","204842",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{9F2035E0-A45A-E75D-9068-3045F82ECEAE}"
"188708","204841","16669.31","351.10",".00",".00","351.10","17020.41",".00",".00",".00",".00","17020.41",".00","16669.31",".00","351.10","351.10","17020.41",".00",".00",".00","17020.41","","{99B04B73-D387-2F0F-E9CE-A4C0C2CC4384}"
"188709","204843","78111.15","88353.90",".00",".00","88353.90","166465.05",".00",".00",".00",".00","166465.05",".00","78111.15",".00","88353.90","88353.90","166465.05",".00",".00",".00","166465.05","","{0B318A8F-220B-463F-4AC8-30D11F426987}"
"188710","204844","1301.85","200.00",".00",".00","200.00","1501.85","344.91",".00",".00","344.91","1156.94",".00","483.66","1150.00","200.00","1350.00","1833.66","331.81","344.91","676.72","1156.94","","{1ADE6793-C7BB-FC44-839F-6F8C73B8C789}"
"188711","204845","13227.41","155.40",".00",".00","155.40","13382.81",".00",".00",".00",".00","13382.81",".00","13227.41",".00","155.40","155.40","13382.81",".00",".00",".00","13382.81","","{A649222D-C9E1-D69B-7593-492CC1530727}"
"188712","204846","8420.26",".00",".00",".00",".00","8420.26",".00",".00",".00",".00","8420.26",".00","8420.26",".00",".00",".00","8420.26",".00",".00",".00","8420.26","","{C1BFF754-1C2C-F3D6-D93C-0570D43FDBF3}"
"188714","204848","3030.26",".00",".00",".00",".00","3030.26","950.00",".00",".00","950.00","2080.26",".00","1715.26","1765.00",".00","1765.00","3480.26","450.00","950.00","1400.00","2080.26","","{27542CA0-624B-75EA-D353-162BDD315188}"
"188716","204851","15195.34",".00",".00",".00",".00","15195.34",".00",".00",".00",".00","15195.34",".00","15195.34",".00",".00",".00","15195.34",".00",".00",".00","15195.34","","{D3A43D52-0232-BA5D-931D-0262A624D1E1}"
"188717","204852","2080.26",".74",".00",".00",".74","2081.00",".00",".00",".00",".00","2081.00",".00","2080.26",".00",".74",".74","2081.00",".00",".00",".00","2081.00","","{8C79D4EC-1A17-CF78-EA51-1D4D6C67594C}"
"188720","204854",".00","4449.00",".00",".00","4449.00","4449.00","1743.95",".00",".00","1743.95","2705.05",".00",".00",".00","4449.00","4449.00","4449.00",".00","1743.95","1743.95","2705.05","","{64550530-D515-81C9-A4BD-26A3F45253AE}"
"188722","204856",".00","3480.00",".00",".00","3480.00","3480.00","20.65",".00",".00","20.65","3459.35",".00",".00",".00","3480.00","3480.00","3480.00",".00","20.65","20.65","3459.35","","{A7EB5878-727B-8B40-FCD6-FBB47FE0D902}"
"188725","204859","2773.88","250.00",".00",".00","250.00","3023.88",".00",".00",".00",".00","3023.88",".00","2773.88",".00","250.00","250.00","3023.88",".00",".00",".00","3023.88","","{C82D697F-72B5-3ECB-B545-802A7BA3D70D}"
"188726","204860","318.61",".00",".00",".00",".00","318.61",".00",".00",".00",".00","318.61",".00","318.61",".00",".00",".00","318.61",".00",".00",".00","318.61","","{7DF61326-3C3A-1C42-72AB-E783D615F041}"
"188727","204861","37014.41","1340.03",".00",".00","1340.03","38354.44","670.02",".00",".00","670.02","37684.42",".00","37014.41",".00","1340.03","1340.03","38354.44",".00","670.02","670.02","37684.42","","{0D7BC61A-F466-BEFB-0F23-57324A82B680}"
"188728","204862","343.18",".00",".00",".00",".00","343.18",".00",".00",".00",".00","343.18",".00","343.18",".00",".00",".00","343.18",".00",".00",".00","343.18","","{5F88ECB0-3E10-4092-CBFE-5F6B356098A5}"
"188729","204863",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8CB52E36-0A5B-108D-8E8F-45A55D7EA8D4}"
"188735","204869","295.01","10447.28",".00",".00","10447.28","10742.29","3413.29",".00",".00","3413.29","7329.00",".00","295.01",".00","10447.28","10447.28","10742.29",".00","3413.29","3413.29","7329.00","","{2FD2D36D-7FC1-C829-5256-BAA94318172A}"
"188736","204871","7781.12","400.00",".00",".00","400.00","8181.12","1435.66",".00",".00","1435.66","6745.46",".00","734.17","8289.00","400.00","8689.00","9423.17","1242.05","1435.66","2677.71","6745.46","","{6D079A8A-ABFC-B486-F16B-C807361FCAF1}"
"188737","204872","94.00","5397.00",".00",".00","5397.00","5491.00","5397.00",".00",".00","5397.00","94.00",".00","94.00",".00","5397.00","5397.00","5491.00",".00","5397.00","5397.00","94.00","","{78B3D0E9-91F5-E113-D273-C0172994E66B}"
