"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"175219","189163","50.00",".00",".00",".00",".00","50.00",".00",".00",".00",".00","50.00",".00",".00","50.00",".00","50.00","50.00",".00",".00",".00","50.00","","{68AE7E0B-9E67-2E03-8470-7B6C2F2BEA2F}"
"180217","196277","54107.17","9212.50",".00","1504.06","10716.56","64823.73","6116.72",".00",".00","6116.72","58707.01","16186.04",".00","75568.76","10716.56","86285.32","86285.32","21461.59","6116.72","27578.31","58707.01","","{FBADC760-E280-323C-9392-CCA67E90F697}"
"256428","280782","12158.79","10192.00",".00",".00","10192.00","22350.79","7357.91",".00",".00","7357.91","14992.88",".00",".00","17516.80","10192.00","27708.80","27708.80","5358.01","7357.91","12715.92","14992.88","","{974A477E-F98F-2972-3B8B-A487E8B93166}"
"285283","313534",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{631E1F85-D324-BC12-A813-FC7D883B6E95}"
"285334","313593","501.10","13911.53",".00","3000.00","16911.53","17412.63","13622.08",".00",".00","13622.08","3790.55","3530.00",".00","530.00","16911.53","17441.53","17441.53","28.90","13622.08","13650.98","3790.55","","{F843CF8F-54AA-9CA1-C0E8-C0A4182D9DD5}"
"285335","313594","30070.00",".00",".00",".00",".00","30070.00",".00",".00",".00",".00","30070.00",".00","30070.00",".00",".00",".00","30070.00",".00",".00",".00","30070.00","","{07EFFCCB-3E2A-D968-E684-653A11904BD3}"
"285338","313597","21206.90","15360.00",".00",".00","15360.00","36566.90","10592.63",".00",".00","10592.63","25974.27",".00","21185.66","53009.41","15360.00","68369.41","89555.07","52988.17","10592.63","63580.80","25974.27","","{053B0438-5450-E55E-F127-B6B7126A33E1}"
"285339","313598","82.80","2545.00",".00",".00","2545.00","2627.80","2611.59",".00",".00","2611.59","16.21",".00",".00","400.00","2545.00","2945.00","2945.00","317.20","2611.59","2928.79","16.21","","{E1FECCFD-204A-4160-F34A-8750E1141FCD}"
"285341","313600","50.00","1646.06",".00",".00","1646.06","1696.06","419.21",".00",".00","419.21","1276.85",".00","50.00",".00","1646.06","1646.06","1696.06",".00","419.21","419.21","1276.85","","{1ADDD2DA-8B3A-5EAE-850B-4789BA51DA79}"
"285344","313603",".00","33.21",".00",".00","33.21","33.21","33.21",".00",".00","33.21",".00",".00",".00",".00","33.21","33.21","33.21",".00","33.21","33.21",".00","","{27774646-0D62-5618-6ACF-3E43FF0FCCBF}"
"285347","313606",".00","2423.52",".00",".00","2423.52","2423.52","1185.61",".00",".00","1185.61","1237.91",".00",".00",".00","2423.52","2423.52","2423.52",".00","1185.61","1185.61","1237.91","","{2B87DE5F-3ABB-939B-CAAF-0A86941D6FBC}"
"285348","313607","716.59","113.40",".00",".00","113.40","829.99","200.00",".00",".00","200.00","629.99",".00","716.59",".00","113.40","113.40","829.99",".00","200.00","200.00","629.99","","{103F9AB1-B526-D994-8735-796714D18013}"
"285352","313611","100.00","925.00",".00",".00","925.00","1025.00","846.43",".00",".00","846.43","178.57",".00",".00","8948.03","925.00","9873.03","9873.03","8848.03","846.43","9694.46","178.57","","{04443D5A-C5BB-A836-BDF5-842C85A247DC}"
"285354","313613",".00",".00",".00","600.00","600.00","600.00","200.00",".00",".00","200.00","400.00","600.00",".00",".00","600.00","600.00","600.00",".00","200.00","200.00","400.00","","{76731BCD-329D-A7DD-D254-CA080A178228}"
"285358","313618","200.00","3799.00",".00",".00","3799.00","3999.00","771.13",".00",".00","771.13","3227.87",".00",".00","200.00","3799.00","3999.00","3999.00",".00","771.13","771.13","3227.87","","{9B9FA244-6F04-235E-A266-8BE3D24641A8}"
"285362","313622","190.08",".00",".00",".00",".00","190.08",".00",".00",".00",".00","190.08","52700.00","190.08",".00",".00",".00","190.08",".00",".00",".00","190.08","","{69F30DBC-8C21-5832-6C4E-011800677C91}"
"285364","313624",".00",".00",".00","2000.00","2000.00","2000.00","688.81",".00",".00","688.81","1311.19","2000.00",".00",".00","2000.00","2000.00","2000.00",".00","688.81","688.81","1311.19","","{0FEFC12E-1071-2120-06B8-851C73B3367F}"
"285366","313626",".00","50.00",".00",".00","50.00","50.00",".00",".00",".00",".00","50.00",".00",".00",".00","50.00","50.00","50.00",".00",".00",".00","50.00","","{DA942DEE-2952-724D-05C5-550E250749C5}"
"285368","313628","200.00","200.00",".00",".00","200.00","400.00","30.00",".00",".00","30.00","370.00",".00","200.00",".00","200.00","200.00","400.00",".00","30.00","30.00","370.00","","{2719BB35-E07A-FD9C-3DF3-C218829608DA}"
"285369","313629","464.16",".00",".00",".00",".00","464.16",".00",".00",".00",".00","464.16",".00","464.16",".00",".00",".00","464.16",".00",".00",".00","464.16","","{2968233E-BCBA-E473-2EEC-CB32B0C6E071}"
"285373","313633","42667.25","10725.00",".52",".00","10725.52","53392.77","3178.87",".00",".00","3178.87","50213.90",".00","42667.25",".00","10725.52","10725.52","53392.77",".00","3178.87","3178.87","50213.90","","{0D98FA8B-DF94-F8EB-4BBA-BEEBA319288E}"
"285376","313636",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BFA6FC70-D4E6-DB0C-0DCD-48018787415C}"
"285377","313637","56952.78","829.00",".00",".00","829.00","57781.78","17914.50",".00",".00","17914.50","39867.28",".00","56952.78",".00","829.00","829.00","57781.78",".00","17914.50","17914.50","39867.28","","{25B7CB02-055C-B0A5-485D-B61DF7D6C6CD}"
