"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"169952","189163","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{68AE7E0B-9E67-2E03-8470-7B6C2F2BEA2F}"
"174852","196277","18","8780.00","0",".00","8","432.50","0",".00","26","9212.50",".00",".00",".00","6116.72","6116.72","13704.76","1504.06","15208.82",".00","15208.82","","{FBADC760-E280-323C-9392-CCA67E90F697}"
"249869","280782","10","9952.00","0",".00","3","240.00","0",".00","13","10192.00",".00",".00",".00","7357.91","7357.91",".00",".00",".00",".00",".00","","{974A477E-F98F-2972-3B8B-A487E8B93166}"
"278571","313534","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{631E1F85-D324-BC12-A813-FC7D883B6E95}"
"278622","313593","15","6148.99","1","5000.00","32","2662.54","1","100.00","49","13911.53",".00","5000.00","100.00","8522.08","13622.08","530.00","3000.00","3530.00",".00","3530.00","","{F843CF8F-54AA-9CA1-C0E8-C0A4182D9DD5}"
"278623","313594","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{07EFFCCB-3E2A-D968-E684-653A11904BD3}"
"278626","313597","16","14750.00","0",".00","7","610.00","0",".00","23","15360.00",".00",".00",".00","10592.63","10592.63",".00",".00",".00",".00",".00","","{053B0438-5450-E55E-F127-B6B7126A33E1}"
"278627","313598","5","1400.00","0",".00","20","1145.00","0",".00","25","2545.00",".00",".00",".00","2611.59","2611.59",".00",".00",".00",".00",".00","","{E1FECCFD-204A-4160-F34A-8750E1141FCD}"
"278629","313600","5","1106.72","1","250.00","10","289.34","0",".00","16","1646.06",".00","250.00",".00","169.21","419.21",".00",".00",".00",".00",".00","","{1ADDD2DA-8B3A-5EAE-850B-4789BA51DA79}"
"278632","313603","0",".00","0",".00","1","33.21","0",".00","1","33.21",".00",".00",".00","33.21","33.21",".00",".00",".00",".00",".00","","{27774646-0D62-5618-6ACF-3E43FF0FCCBF}"
"278635","313606","6","1880.18","2","155.00","6","348.34","1","40.00","15","2423.52",".00","155.00","40.00","990.61","1185.61",".00",".00",".00",".00",".00","","{2B87DE5F-3ABB-939B-CAAF-0A86941D6FBC}"
"278636","313607","0",".00","0",".00","7","113.40","0",".00","7","113.40",".00",".00",".00","200.00","200.00",".00",".00",".00",".00",".00","","{103F9AB1-B526-D994-8735-796714D18013}"
"278640","313611","4","925.00","0",".00","0",".00","0",".00","4","925.00",".00",".00",".00","846.43","846.43",".00",".00",".00",".00",".00","","{04443D5A-C5BB-A836-BDF5-842C85A247DC}"
"278642","313613","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","200.00","200.00","600.00","600.00","1200.00",".00","1200.00","","{76731BCD-329D-A7DD-D254-CA080A178228}"
"278646","313618","7","3500.00","0",".00","4","299.00","0",".00","11","3799.00",".00",".00",".00","771.13","771.13",".00",".00",".00",".00",".00","","{9B9FA244-6F04-235E-A266-8BE3D24641A8}"
"278650","313622","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","52700.00",".00","52700.00",".00","52700.00","","{69F30DBC-8C21-5832-6C4E-011800677C91}"
"278652","313624","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","688.81","688.81",".00","2000.00","2000.00",".00","2000.00","","{0FEFC12E-1071-2120-06B8-851C73B3367F}"
"278654","313626","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DA942DEE-2952-724D-05C5-550E250749C5}"
"278656","313628","1","200.00","0",".00","0",".00","0",".00","1","200.00",".00",".00",".00","30.00","30.00",".00",".00",".00",".00",".00","","{2719BB35-E07A-FD9C-3DF3-C218829608DA}"
"278657","313629","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{2968233E-BCBA-E473-2EEC-CB32B0C6E071}"
"278661","313633","5","7620.00","0",".00","176","3105.00","0",".00","181","10725.00",".52",".00",".00","3178.87","3178.87",".00",".00",".00",".00",".00","","{0D98FA8B-DF94-F8EB-4BBA-BEEBA319288E}"
"278664","313636","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BFA6FC70-D4E6-DB0C-0DCD-48018787415C}"
"278665","313637","1","200.00","0",".00","25","629.00","0",".00","26","829.00",".00",".00",".00","17914.50","17914.50",".00",".00",".00",".00",".00","","{25B7CB02-055C-B0A5-485D-B61DF7D6C6CD}"
"278668","313648","2","5000.00","0",".00","2","100.00","0",".00","4","5100.00","500.00",".00",".00","4250.00","4250.00",".00",".00",".00",".00",".00","","{D954FE8D-6B46-95FD-75AA-5D33165CCC97}"
"278670","313650","20","6380.37","1","7.56","6","600.00","0",".00","27","6987.93",".00","7.56",".00","2251.70","2259.26",".00",".00",".00",".00",".00","","{6F9C72CC-F4DA-4452-FCBD-AD45C45BCA83}"
"278671","313651","1","1147.46","0",".00","0",".00","0",".00","1","1147.46",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{CB194144-5E33-0B3C-AED7-97D2B81DD288}"
"278675","313655","2","500.00","1","269.57","1","100.00","0",".00","4","869.57",".00","269.57",".00","3475.56","3745.13",".00",".00",".00",".00",".00","","{3578D2F2-0F0B-E433-FB20-BD8F8DFDA2D7}"
"278677","313657","3","2277.36","0",".00","0",".00","0",".00","3","2277.36",".00",".00",".00","2272.36","2272.36",".00",".00",".00",".00",".00","","{51443C33-FF10-A88A-9518-18EB1298937C}"
"278679","313659","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","37359.09",".00","37359.09",".00","37359.09","","{6EE5101F-125D-B5CC-1CF6-5FFBA0C555E8}"
"278681","313661","20","6380.37","1","7.56","6","600.00","0",".00","27","6987.93",".00","7.56",".00","2243.70","2251.26",".00",".00",".00",".00",".00","","{6F9C72CC-F4DA-4452-FCBD-AD45C45BCA83}"
"278682","313662","1","500.00","0",".00","2","200.00","0",".00","3","700.00",".00",".00",".00","3636.04","3636.04",".00",".00",".00",".00",".00","","{16A0E4DC-6751-2D7C-104A-3B5C0503B79B}"
