"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"284500","319898","0",".00","0",".00","1","100.00","0",".00","1","100.00",".00",".00",".00",".00",".00",".00","100.00","100.00",".00","100.00","","{4CA9DA00-3CF2-0C29-4CBA-F83143D8D4EF}"
"286103","321652","57","15772.01","2","1614.99","158","6846.00","1","18.75","218","24251.75",".00","1614.99","18.75","11672.59","13306.33",".00",".00",".00",".00",".00","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"286307","321929","0",".00","0",".00","1","50.00","0",".00","1","50.00",".00",".00",".00","360.57","360.57",".00","500.00","500.00",".00","500.00","","{13254D6F-310C-DF81-58BF-6269C93A53E6}"
"286314","321945","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9530.18",".00","9530.18",".00","9530.18","","{29E0A978-C35B-A0EF-E247-7C34FFF081DE}"
"286315","321946","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9530.18",".00","9530.18",".00","9530.18","","{7581D82C-B448-0D18-37F4-258184E54B98}"
"286316","321947","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9530.18",".00","9530.18",".00","9530.18","","{76D33B84-502A-1DD5-2224-AA11AA6DCF60}"
"286317","321949","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9530.18",".00","9530.18",".00","9530.18","","{8F5186DB-EFE9-ED67-5DEC-F9D564844BD0}"
"286318","321950","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","9530.18",".00","9530.18",".00","9530.18","","{BF64BFA2-55D5-C848-4E00-88683BFE3DEC}"
"286319","321951","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","10000.00",".00","10000.00",".00","10000.00","","{0AC5FBC7-653E-62A1-6CA2-2691198430A1}"
"286323","321963","8","7500.00","0",".00","0",".00","0",".00","8","7500.00",".00",".00",".00","41847.49","41847.49",".00",".00",".00",".00",".00","","{25D6042D-13F3-3997-71C1-9AF2C51E0B2B}"
"286324","321968","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","6684.98",".00","6684.98",".00","6684.98","","{592579A5-7ADF-68DE-A408-A49A2D856695}"
"286327","321971","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{DD0D1497-1D89-7997-C400-899CDB1C46E8}"
"286341","321995","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BBE78A89-7F46-221B-B19F-F0743F920499}"
"286344","321998","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BBE78A89-7F46-221B-B19F-F0743F920499}"
"286352","322009","2","3700.00","0",".00","0",".00","0",".00","2","3700.00",".00",".00",".00","4748.15","4748.15",".00",".00",".00",".00",".00","","{F102B8A7-8007-E5DC-4F1D-688C013DDF2A}"
"286364","322022","1","400.00","0",".00","1","100.00","1","99.53","3","599.53",".00",".00","99.53","481.59","581.12",".00",".00",".00",".00",".00","","{42926290-D726-F29F-3F4F-856BE76AA949}"
"286368","322027","6","1575.00","0",".00","21","1300.00","0",".00","27","2875.00",".00",".00",".00","1313.63","1313.63",".00",".00",".00",".00",".00","","{92673CFE-E432-5EAC-D668-FA25A5669B3B}"
"286372","322032","6","3956.32","0",".00","2","196.62","0",".00","8","4152.94",".00",".00",".00","2479.51","2479.51",".00",".00",".00",".00",".00","","{533A0866-3CFF-6333-A9FB-D836D76619E2}"
"286373","322035","1","1000.00","0",".00","2","150.00","0",".00","3","1150.00",".00",".00",".00","58.85","58.85",".00",".00",".00",".00",".00","","{638CC5AB-7969-369C-C981-D7C396EE52AB}"
"286375","322038","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","200.00","200.00",".00",".00",".00",".00",".00","","{3DC6273F-0C4E-252F-0339-4623FD02042D}"
"286377","322040","5","841.40","0",".00","4","243.90","0",".00","9","1085.30","53.06",".00",".00","2018.54","2018.54",".00",".00",".00",".00",".00","","{45CC5E42-E133-26A0-C8B3-AE678B023376}"
"286379","322043","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4206590A-7D79-3230-68BD-98D3D04A0207}"
"286380","322044","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B18B005E-28AB-DF21-C5E2-F8DC62AFC5D5}"
"286381","322045","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1F46FC0E-59E7-9B56-41AA-032ADC6BEF37}"
"286382","322046","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1C0C49FA-B8E8-DC47-854C-70F0C22AF065}"
