"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"291220","319898",".00","100.00",".00","100.00","200.00","200.00",".00",".00",".00",".00","200.00","100.00",".00",".00","200.00","200.00","200.00",".00",".00",".00","200.00","","{4CA9DA00-3CF2-0C29-4CBA-F83143D8D4EF}"
"292827","321652","8648.66","24251.75",".00",".00","24251.75","32900.41","13306.33",".00",".00","13306.33","19594.08",".00",".00","14130.00","24251.75","38381.75","38381.75","5481.34","13306.33","18787.67","19594.08","","{A20CE483-A307-7314-10A3-1021E4183B68}"
"293031","321929",".00","50.00",".00","500.00","550.00","550.00","360.57",".00",".00","360.57","189.43","500.00",".00",".00","550.00","550.00","550.00",".00","360.57","360.57","189.43","","{13254D6F-310C-DF81-58BF-6269C93A53E6}"
"293038","321945",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","9530.18",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{29E0A978-C35B-A0EF-E247-7C34FFF081DE}"
"293039","321946",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","9530.18",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{7581D82C-B448-0D18-37F4-258184E54B98}"
"293040","321947",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","9530.18",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{76D33B84-502A-1DD5-2224-AA11AA6DCF60}"
"293041","321949",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","9530.18",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8F5186DB-EFE9-ED67-5DEC-F9D564844BD0}"
"293042","321950",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","9530.18",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{BF64BFA2-55D5-C848-4E00-88683BFE3DEC}"
"293043","321951","1080.79",".00",".00",".00",".00","1080.79",".00",".00",".00",".00","1080.79",".00",".00","10700.00",".00","10700.00","10700.00","9619.21",".00","9619.21","1080.79","","{0AC5FBC7-653E-62A1-6CA2-2691198430A1}"
"293047","321963","138476.07","7500.00",".00",".00","7500.00","145976.07","41847.49",".00",".00","41847.49","104128.58",".00","82201.52","143455.00","7500.00","150955.00","233156.52","87180.45","41847.49","129027.94","104128.58","","{25D6042D-13F3-3997-71C1-9AF2C51E0B2B}"
"293048","321968","93.05",".00",".00",".00",".00","93.05",".00",".00",".00",".00","93.05","6684.98","93.05",".00",".00",".00","93.05",".00",".00",".00","93.05","","{592579A5-7ADF-68DE-A408-A49A2D856695}"
