"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"255236","279498",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","94.07",".00",".00",".00","94.07","94.07",".00","94.07",".00","","{0F54C31C-B7ED-FB97-974E-460BD1D0FA6C}"
"255238","279500",".00","100.00",".00",".00","100.00","100.00",".00",".00",".00",".00","100.00",".00",".00",".00","100.00","100.00","100.00",".00",".00",".00","100.00","","{2696FD11-8383-4554-9F81-8BDE26B0DACF}"
"255239","279501","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{5A337AB4-CB32-15E6-3A5B-720C2975A865}"
"255240","279502","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{07EE6BD0-AAE4-21DB-474C-48026408A4C1}"
"255241","279503","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{9E3E9C8D-3AFA-7D4E-1B87-D2CEADF5F499}"
"255243","279505","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00","100.00",".00",".00",".00","100.00",".00",".00",".00","100.00","","{8DA50A0C-B2F4-2289-DB46-AF0C4B9FCC3D}"
"255244","279506","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00",".00","100.00","100.00",".00",".00",".00","100.00","","{27569D19-49A2-E989-D236-18C9A5053C63}"
"255245","279507","100.00",".00",".00",".00",".00","100.00",".00",".00",".00",".00","100.00",".00","100.00",".00",".00",".00","100.00",".00",".00",".00","100.00","","{5FF92D01-D7CD-719E-D527-DBFBD426F56F}"
"255247","279509","100.00",".00",".00",".00",".00","100.00",".00",".00","100.00","100.00",".00",".00","100.00",".00",".00",".00","100.00",".00","100.00","100.00",".00","","{FA0EE210-1CD5-7B36-3A90-16DD8010D9CC}"
"255250","279512",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{E4A80EB9-46B2-4F60-041A-38548C121A3D}"
