"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"181501","197549","4164.13","1860.69",".00",".00","1860.69","6024.82","1194.00",".00",".00","1194.00","4830.82",".00",".00","6246.72","1860.69","8107.41","8107.41","2082.59","1194.00","3276.59","4830.82","","{81A2DB1F-4A7B-FBDE-6F1B-9042F801B50A}"
"187601","203674","37.77","2038.24",".00",".00","2038.24","2076.01","1189.05",".00",".00","1189.05","886.96",".00",".00","37.77","2038.24","2076.01","2076.01",".00","1189.05","1189.05","886.96","","{05BA0008-FC85-BABE-C06E-6EDDC04ED339}"
"187998","204098","18476.59","937.11",".00",".00","937.11","19413.70","1081.51",".00",".00","1081.51","18332.19",".00",".00","182188.54","937.11","183125.65","183125.65","163711.95","1081.51","164793.46","18332.19","","{61781590-50F5-8DE2-2568-F7FAD868CCF4}"
"188002","204102","973.05",".00",".00",".00",".00","973.05","973.05",".00",".00","973.05",".00",".00","973.05",".00",".00",".00","973.05",".00","973.05","973.05",".00","","{7D56E79A-E606-1472-B6C3-D8B35C7365AF}"
"188014","204114","39052.32","14436.13",".00",".00","14436.13","53488.45","42225.33",".00",".00","42225.33","11263.12",".00",".00","85012.34","14436.13","99448.47","99448.47","45960.02","42225.33","88185.35","11263.12","","{63868A14-C79B-B11B-20F4-E0DBF559F682}"
"188017","204117","11263.12","15702.47",".00","5500.00","21202.47","32465.59","30151.62",".00",".00","30151.62","2313.97","5500.00",".00","99448.47","21202.47","120650.94","120650.94","88185.35","30151.62","118336.97","2313.97","","{BE1456D5-B3E6-91FC-15D9-4FF5DEF4672D}"
"188018","204118",".18","16251.50",".00",".00","16251.50","16251.68","12010.18","4241.50",".00","16251.68",".00",".00",".18",".00","16251.50","16251.50","16251.68",".00","16251.68","16251.68",".00","","{7E04895A-E015-EA72-94F1-8105154BE2D6}"
"188025","204125","467.08",".00",".00",".00",".00","467.08","467.08",".00",".00","467.08",".00",".00","467.08",".00",".00",".00","467.08",".00","467.08","467.08",".00","","{D4E91239-AC68-0D87-4BA0-49E3C63D78F5}"
"188031","204131","362.56","3938.56",".00",".00","3938.56","4301.12",".00","4301.12",".00","4301.12",".00",".00","362.56",".00","3938.56","3938.56","4301.12",".00","4301.12","4301.12",".00","","{FE93F695-6AAB-E480-5751-CB35FAEB12B3}"
"188033","204133","612.24",".00","2.13",".00","2.13","614.37","427.49",".00",".00","427.49","186.88",".00","909.37",".00","2.13","2.13","911.50","297.13","427.49","724.62","186.88","","{372DE069-6A07-60FC-09F9-BA980421AE98}"
"188034","204134","186.88",".00",".00",".00",".00","186.88","30.00",".00",".00","30.00","156.88",".00","909.37","2.13",".00","2.13","911.50","724.62","30.00","754.62","156.88","","{1AD24ECE-0F4A-4346-A242-2FD72DA35C6E}"
