"ScheduleGId","ReportId","ScheduleACount","ScheduleATotal","ScheduleBCount","ScheduleBTotal","UnItemizedCount","UnItemizedTotal","UnItemizedInKindCount","UnItemizedInKindTotal","AllContributionsCount","AllContributionsTotal","ScheduleCTotal","ScheduleBTotalAgain","UnItemizedInKindTotalAgain","ScheduleDTotal","TotalInKindAndExpenditures","BeginningLoanBalance","LoansReceivedTotal","LoansReceivedAndExistingTotal","LoansPaidTotal","NewLoanBalance","ScheduleId","ReportUID"
"343352","396154","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","49.23","49.23",".00",".00",".00",".00",".00","","{68D2811D-6BD8-D311-81DB-46418BA7B57B}"
"343354","396156","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","410.99","410.99",".00",".00",".00",".00",".00","","{ECF89F43-43B9-CB9E-9BA9-8AE46C3C8434}"
"343360","396162","2","600.00","0",".00","2","50.00","0",".00","4","650.00",".00",".00",".00","8250.00","8250.00",".00",".00",".00",".00",".00","","{4C552E82-5BE9-A655-83CA-C5E7F5BAB26F}"
"343363","396165","1","300.00","0",".00","2","50.00","0",".00","3","350.00",".00",".00",".00","8250.00","8250.00",".00",".00",".00",".00",".00","","{4C552E82-5BE9-A655-83CA-C5E7F5BAB26F}"
"343364","396166","3","4042.37","0",".00","3","225.00","0",".00","6","4267.37",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{914C568E-9314-8F05-706C-209E71F576D5}"
"343368","396171","0",".00","0",".00","0",".00","0",".00","0",".00","28.80",".00",".00","4781.97","4781.97",".00",".00",".00",".00",".00","","{296B1DB0-66B9-3F98-7FF5-C2A9A82F7871}"
"343372","396176","9","5260.00","0",".00","0",".00","0",".00","9","5260.00",".00",".00",".00","5359.03","5359.03","2500.00",".00","2500.00",".00","2500.00","","{941EB446-10FE-2E9E-A9FC-768128493FFB}"
"343376","396180","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{04725421-3D11-44C8-55AB-A948D67BC41A}"
"343377","396182","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{80E23873-C047-F0B5-F45B-0F4A989F1FC9}"
"343382","396187","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{68D9EC0C-7441-4AEA-8114-F7324FE7A89E}"
"343384","396190","0",".00","1","155.34","0",".00","2","99.66","3","255.00",".00","155.34","99.66",".00","255.00",".00","750.00","750.00",".00","750.00","","{0658D183-7F53-C58E-CC0E-5380B1FE22AF}"
"343386","396194","1","200.00","0",".00","10","461.00","0",".00","11","661.00",".00",".00",".00","283.87","283.87","750.00","132.84","882.84",".00","882.84","","{F6E84681-73B1-4C4A-0C5D-89FDE6992645}"
"343387","396195","1","250.00","0",".00","5","310.00","0",".00","6","560.00",".00",".00",".00","167.00","167.00","882.84",".00","882.84",".00","882.84","","{1319D9C5-D4E3-E776-4C1A-9A02F8A6592A}"
"343388","396197","1","250.00","0",".00","5","310.00","0",".00","6","560.00",".00",".00",".00","167.00","167.00","882.84",".00","882.84",".00","882.84","","{1319D9C5-D4E3-E776-4C1A-9A02F8A6592A}"
"343391","396200","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{A09C463F-DA9B-ACB5-20A3-2BBFA1E4A401}"
"343393","396202","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-476.97",".00","-476.97",".00","-476.97","","{05BE73AD-CE63-2982-8D10-5EC106FFBA41}"
"343394","396203","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00","-476.97",".00","-476.97",".00","-476.97","","{05BE73AD-CE63-2982-8D10-5EC106FFBA41}"
"343396","396211","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{0128584E-8642-6E54-3AF1-2E903F5BE0E9}"
"343406","396221","10","3400.00","0",".00","41","1806.54","1","77.55","52","5284.09",".00",".00","77.55","3190.68","3268.23",".00","400.00","400.00",".00","400.00","","{2C47E5E8-AAA2-DD21-D48B-1FF2A50B24D9}"
"343407","396222","3","650.00","4","6017.18","23","925.99","0",".00","30","7593.17",".00","6017.18",".00","2440.79","8457.97","400.00",".00","400.00",".00","400.00","","{8D3D0197-3A85-F786-8D77-C0B1EC427C9B}"
"343408","396223","6","2400.00","1","793.54","10","255.44","0",".00","17","3448.98",".00","793.54",".00","1399.74","2193.28","400.00",".00","400.00",".00","400.00","","{9404182C-0FF7-E403-3F6F-98E00576576C}"
"343409","396224","2","400.00","3","2125.22","1","25.00","0",".00","6","2550.22",".00","2125.22",".00","2391.32","4516.54","400.00",".00","400.00",".00","400.00","","{FCE34852-DEEA-5E77-1F5F-CE8EC342DD5B}"
"343410","396225","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","368.00","368.00","400.00",".00","400.00","400.00",".00","","{8D381B5B-9B9E-E08D-4572-FCA90F021F3E}"
"343412","396227","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","1180.25","1180.25",".00",".00",".00",".00",".00","","{66F5814A-E13C-4B29-4E1B-DBFF5BFAE2B4}"
"343416","396231","84","23197.00","16","8683.56","64","3105.57","6","227.36","170","35213.49",".00","8683.56","227.36","11419.49","20330.41",".00",".00",".00",".00",".00","","{0F1A427C-0F49-9F48-A040-863614BBEAA8}"
"343417","396232","68","8802.67","8","14859.38","64","2435.12","16","442.96","156","26540.13",".00","14859.38","442.96","31860.16","47162.50",".00",".00",".00",".00",".00","","{3BAAF1BE-E4A7-C259-4568-48A9AA1F9462}"
"343419","396234","40","3026.67","1","3284.89","26","1209.58","0",".00","67","7521.14",".00","3284.89",".00","26952.80","30237.69",".00",".00",".00",".00",".00","","{3AEB471A-EDF7-E33C-C830-00A606F61B45}"
"343423","396238","3","45.00","0",".00","0",".00","0",".00","3","45.00",".00",".00",".00","6297.13","6297.13",".00",".00",".00",".00",".00","","{52F22659-FE08-D2E2-670A-986D0D32FCCF}"
"343446","396274","1","227.49","0",".00","101","213.24","0",".00","102","440.73",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{4F72310A-6427-0BE0-F0A5-CA711B451C84}"
"343449","396277","1","234.15","0",".00","0",".00","0",".00","1","234.15",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{1ADA1E81-78D9-629E-07B5-74534AEE66F6}"
"343451","396279","3","603.14","0",".00","0",".00","0",".00","3","603.14",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{D5875376-02BD-5E4E-C764-586693DCBB73}"
"343456","396284","2","296.76","0",".00","121","540.56","0",".00","123","837.32",".00",".00",".00","500.00","500.00",".00",".00",".00",".00",".00","","{19BFC716-89CD-7B26-3BCF-B8B6B5B90F6C}"
"343457","396285","1","579.54","0",".00","64","286.78","0",".00","65","866.32",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{FABE0212-7D3B-0B79-F436-CB6A68044CC5}"
"343459","396287","0",".00","0",".00","0",".00","0",".00","0",".00",".00",".00",".00","19.29","19.29","2000.00",".00","2000.00","2000.00",".00","","{82F9A3F2-ADAD-2AA2-BCA1-62BB896D9DA7}"
"343479","396314","1","3000.00","0",".00","0",".00","0",".00","1","3000.00",".00",".00",".00",".00",".00","2612.44",".00","2612.44","2612.44",".00","","{20D511D7-094E-B181-02F7-2040D6A6BA1D}"
"343481","396316","0",".00","4","1148.71","1","62.65","0",".00","5","1211.36",".00","1148.71",".00",".00","1148.71",".00",".00",".00",".00",".00","","{52D7676A-4FB6-9372-14D1-21B736F55C32}"
"343497","396334","176","39952.40","0",".00","190","7013.62","0",".00","366","46966.02",".00",".00",".00","54584.21","54584.21",".00",".00",".00",".00",".00","","{23433A43-0678-715D-1FF5-911E436CBDCD}"
"343500","396337","276","252790.66","1","5000.00","86","2923.62","1","72.34","364","260786.62",".00","5000.00","72.34","146497.69","151570.03",".00",".00",".00",".00",".00","","{DC983D46-3CB4-B83B-79CF-44EA54F33AFE}"
"343502","396340","5","1750.00","0",".00","10","645.00","0",".00","15","2395.00","40.00",".00",".00","2522.19","2522.19","882.84","673.50","1556.34",".00","1556.34","","{E04B920B-F945-380C-839A-2B9BFF5A0B58}"
"343503","396341","1","250.00","0",".00","5","160.00","0",".00","6","410.00","300.00",".00",".00","63.41","63.41","1556.34",".00","1556.34",".00","1556.34","","{7764378C-9AD4-E512-AF44-4D2545129F1B}"
"343504","396342","0",".00","0",".00","1","25.00","0",".00","1","25.00",".00",".00",".00","864.98","864.98","1556.34",".00","1556.34","673.50","882.84","","{16C9BFAC-C53B-6044-519B-7685B932EB50}"
"343505","396343","0",".00","0",".00","2","35.00","0",".00","2","35.00","10.00",".00",".00","311.00","311.00","882.84",".00","882.84","458.25","424.59","","{E97BFEEE-9B38-6521-A27E-7D67D4E7E761}"
